state_id,district_id,const_id,party_id,candidate_name,gender,age,vote_received,election_year,qualification,total_votes_const,vote_share,rank_in_const,won_seat,top1_vote_share,top2_vote_share,margin_top1_top2,num_candidates,enp
2,34,1,P002,अनिल कुमार रुगंटा,पुरुष,48,16481,2074,unknown,44598,0.36954572,2,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P001,विचारी प्रसाद यादव,पुरुष,51,5418,2074,unknown,44598,0.121485268,3,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P022,जितेन्द्र कुमार सिंह,पुरुष,28,608,2074,unknown,44598,0.013632898,4,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P104,महम्‍मद कदम रसुल,पुरुष,60,311,2074,unknown,44598,0.006973407,5,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P096,गजेन्द्र देव ठकु श्रेष्‍ठ,पुरुष,73,147,2074,unknown,44598,0.003296112,6,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P000,छैदी  लाल यादव,पुरुष,58,118,2074,unknown,44598,0.002645859,7,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P092,महमद रजा,पुरुष,31,104,2074,unknown,44598,0.002331943,8,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P012,नुरआलम अंसारी,पुरुष,45,58,2074,unknown,44598,0.001300507,9,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P033,शंकर प्रसाद चौरसिया,पुरुष,60,41,2074,unknown,44598,0.000919324,10,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P000,विन्दु कुमारी श्रेष्ठ,महिला,43,36,2074,unknown,44598,0.000807211,11,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P112,महमद मुमताज आलम,पुरुष,35,27,2074,unknown,44598,0.000605408,12,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P000,समसुदीन मियाँ,पुरुष,46,25,2074,unknown,44598,0.000560563,13,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P011,सरोज कुमार साह,पुरुष,34,24,2074,unknown,44598,0.000538141,14,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P000,जाजुल अंसारी,पुरुष,42,21,2074,unknown,44598,0.000470873,15,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P000,अनिल कुमार थापा,पुरुष,30,13,2074,unknown,44598,0.000291493,16,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P000,दीप कुमार बर्मा,पुरुष,35,8,2074,unknown,44598,0.00017938,17,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P000,फिरोज अहमद,पुरुष,33,7,2074,unknown,44598,0.000156958,18,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P000,रोशन वैध,पुरुष,32,6,2074,unknown,44598,0.000134535,19,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P000,रामअजोध्या महरा,पुरुष,42,5,2074,unknown,44598,0.000112113,20,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P000,सफरोज अहमद मंसुरी,पुरुष,28,4,2074,unknown,44598,8.96901E-05,21,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,1,P000,प्रदीप वर श्रेष्‍ठ,पुरुष,52,4,2074,unknown,44598,8.96901E-05,22,0,0.473832907,0.36954572,0.104287188,22,2.658848311
2,34,2,P006,बिमल प्रसाद श्रीवास्तव,पुरुष,66,21169,2074,unknown,49245,0.429871053,1,1,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P002,अजय कुमार चौरसिया,पुरुष,52,19704,2074,unknown,49245,0.40012184,2,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P003,महमद सलिम मंसुर,पुरुष,59,6729,2074,unknown,49245,0.136643314,3,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P000,सत्यनारायण प्रसाद,पुरुष,51,619,2074,unknown,49245,0.012569804,4,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P058,किरण वाला बर्मा,महिला,50,494,2074,unknown,49245,0.010031475,5,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P096,चन्द्रप्रभाकर प्रसाद,पुरुष,28,161,2074,unknown,49245,0.003269367,6,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P000,नन्द किशोर ठाकुर,पुरुष,57,115,2074,unknown,49245,0.002335262,7,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P112,जलेश्‍वर साह सोनार,पुरुष,38,80,2074,unknown,49245,0.00162453,8,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P000,मनोहर प्रसाद यादव,पुरुष,36,51,2074,unknown,49245,0.001035638,9,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P000,योगेन्द्र प्रसाद यादव,पुरुष,50,32,2074,unknown,49245,0.000649812,10,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P000,म. ज्याउल हक हवारी,पुरुष,34,28,2074,unknown,49245,0.000568586,11,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P000,शेख नवीहुसेन,पुरुष,25,22,2074,unknown,49245,0.000446746,12,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P000,जितेन्द्र प्रसाद यादव,पुरुष,31,21,2074,unknown,49245,0.000426439,13,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P000,रमेश प्रसाद यादव,पुरुष,33,14,2074,unknown,49245,0.000284293,14,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,2,P000,महमद कलिम मंसुरी,पुरुष,41,6,2074,unknown,49245,0.00012184,15,0,0.429871053,0.40012184,0.029749213,15,2.748478153
2,34,3,P006,हरिनारायण प्रसाद सा रौनियार,पुरुष,54,15168,2074,unknown,50863,0.298212846,1,1,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,3,P002,सुरेन्‍द्र प्रसाद चौधरी,पुरुष,59,13801,2074,unknown,50863,0.271336728,2,0,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,3,P001,राज कुमार गुप्ता,पुरुष,46,10986,2074,unknown,50863,0.215991978,3,0,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,3,P104,राज कुमार यादव,पुरुष,49,10009,2074,unknown,50863,0.196783517,4,0,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,3,P018,नुरआलम अंसारी,पुरुष,39,232,2074,unknown,50863,0.004561272,5,0,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,3,P000,पारस गिरी,पुरुष,59,164,2074,unknown,50863,0.003224348,6,0,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,3,P096,ओम प्रकाश यादव,पुरुष,29,142,2074,unknown,50863,0.002791813,7,0,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,3,P000,विरेन्द्र प्रसाद कोईरी,पुरुष,62,101,2074,unknown,50863,0.001985726,8,0,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,3,P000,प्रदिप कुमार रौनियार,पुरुष,36,74,2074,unknown,50863,0.001454889,9,0,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,3,P011,इसलाम मिया,पुरुष,47,66,2074,unknown,50863,0.001297603,10,0,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,3,P000,अजय कुमार गुप्ता,पुरुष,40,53,2074,unknown,50863,0.001042015,11,0,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,3,P000,शम्भु ठाकुर,पुरुष,32,27,2074,unknown,50863,0.000530838,12,0,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,3,P000,धुरेन्द्र पटेल,पुरुष,26,25,2074,unknown,50863,0.000491516,13,0,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,3,P000,शिवजी प्रसाद गुप्‍ता,पुरुष,63,15,2074,unknown,50863,0.00029491,14,0,0.298212846,0.271336728,0.026876118,14,4.032595561
2,34,4,P029,लक्ष्मण लाल कर्ण,पुरुष,70,20738,2074,unknown,49791,0.416500974,1,1,0.416500974,0.295274246,0.121226728,13,3.314592329
2,34,4,P002,रमेश रिजाल,पुरुष,60,14702,2074,unknown,49791,0.295274246,2,0,0.416500974,0.295274246,0.121226728,13,3.314592329
2,34,4,P003,उर्मिला अर्याल,महिला,61,9617,2074,unknown,49791,0.193147356,3,0,0.416500974,0.295274246,0.121226728,13,3.314592329
2,34,4,P104,ईमदाद गद्दी,पुरुष,29,2789,2074,unknown,49791,0.056014139,4,0,0.416500974,0.295274246,0.121226728,13,3.314592329
2,34,4,P000,संतोष कुमार साह,पुरुष,28,1130,2074,unknown,49791,0.022694865,5,0,0.416500974,0.295274246,0.121226728,13,3.314592329
2,34,4,P058,राजकपुर साह कानु,पुरुष,39,378,2074,unknown,49791,0.007591733,6,0,0.416500974,0.295274246,0.121226728,13,3.314592329
2,34,4,P096,हृदयनारायण प्रसाद कुशवाहा,पुरुष,40,192,2074,unknown,49791,0.003856119,7,0,0.416500974,0.295274246,0.121226728,13,3.314592329
2,34,4,P011,साहव मिँया तेली,पुरुष,35,71,2074,unknown,49791,0.001425961,8,0,0.416500974,0.295274246,0.121226728,13,3.314592329
2,34,4,P000,रामाकान्त प्रसाद चौधरी,पुरुष,31,65,2074,unknown,49791,0.001305457,9,0,0.416500974,0.295274246,0.121226728,13,3.314592329
2,34,4,P000,मुमताज अहमद गद्दी,पुरुष,43,49,2074,unknown,49791,0.000984114,10,0,0.416500974,0.295274246,0.121226728,13,3.314592329
2,34,4,P000,मोहपतीया दुसाधीन,महिला,65,29,2074,unknown,49791,0.000582435,11,0,0.416500974,0.295274246,0.121226728,13,3.314592329
2,34,4,P000,सुनिल कुमार वाग्‍ले,पुरुष,49,16,2074,unknown,49791,0.000321343,12,0,0.416500974,0.295274246,0.121226728,13,3.314592329
2,34,4,P000,बनारसी राउत अहिर,पुरुष,43,15,2074,unknown,49791,0.000301259,13,0,0.416500974,0.295274246,0.121226728,13,3.314592329
3,35,1,P001,सुरेन्द्र प्रसाद पाण्डे,पुरुष,59,51080,2074,unknown,87904,0.58108846,1,1,0.58108846,0.402257008,0.178831452,13,2.001793425
3,35,1,P002,राजेन्द्र प्रसाद वुर्लाकोटी,पुरुष,58,35360,2074,unknown,87904,0.402257008,2,0,0.58108846,0.402257008,0.178831452,13,2.001793425
3,35,1,P092,निरज रेग्मी,पुरुष,37,718,2074,unknown,87904,0.008168001,3,0,0.58108846,0.402257008,0.178831452,13,2.001793425
3,35,1,P014,जनार्दन दुवाडी,पुरुष,51,163,2074,unknown,87904,0.001854296,4,0,0.58108846,0.402257008,0.178831452,13,2.001793425
3,35,1,P029,अर्जुन प्रसाद बर्तौला,पुरुष,58,140,2074,unknown,87904,0.001592647,5,0,0.58108846,0.402257008,0.178831452,13,2.001793425
3,35,1,P012,ईन्द्र प्रसाद पाध्या पौडेल,पुरुष,62,136,2074,unknown,87904,0.001547142,6,0,0.58108846,0.402257008,0.178831452,13,2.001793425
3,35,1,P113,घन नाथ सापकोटा,पुरुष,58,98,2074,unknown,87904,0.001114853,7,0,0.58108846,0.402257008,0.178831452,13,2.001793425
3,35,1,P011,कृष्ण बहादुर तमाङ्ग,पुरुष,26,62,2074,unknown,87904,0.000705315,8,0,0.58108846,0.402257008,0.178831452,13,2.001793425
3,35,1,P006,मनोज कुमार पोख्रेल,पुरुष,43,55,2074,unknown,87904,0.000625683,9,0,0.58108846,0.402257008,0.178831452,13,2.001793425
3,35,1,P017,विर वहादुर गूरुड‍्ग,पुरुष,56,40,2074,unknown,87904,0.000455042,10,0,0.58108846,0.402257008,0.178831452,13,2.001793425
3,35,1,P000,श्रीराम कंडेल,पुरुष,50,23,2074,unknown,87904,0.000261649,11,0,0.58108846,0.402257008,0.178831452,13,2.001793425
3,35,1,P000,सींह बहादुर गोले,पुरुष,49,15,2074,unknown,87904,0.000170641,12,0,0.58108846,0.402257008,0.178831452,13,2.001793425
3,35,1,P000,केशव रेग्मी,पुरुष,25,14,2074,unknown,87904,0.000159265,13,0,0.58108846,0.402257008,0.178831452,13,2.001793425
3,35,2,P001,कृष्ण भक्त पोख्रेल,पुरुष,50,44670,2074,unknown,74931,0.596148457,1,1,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P002,शेष नाथ अधिकारी,पुरुष,72,27314,2074,unknown,74931,0.364522027,2,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P092,भुपेन्द्र राज बस्नेत,पुरुष,46,1245,2074,unknown,74931,0.016615286,3,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P014,विनोद कुमार गुरुङ,पुरुष,39,473,2074,unknown,74931,0.006312474,4,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P096,अमर के.सी क्षत्री,पुरुष,44,457,2074,unknown,74931,0.006098944,5,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P113,तिवेन्द्र चापागाई,पुरुष,37,178,2074,unknown,74931,0.002375519,6,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P012,विष्णु प्रसाद पौडेल,पुरुष,51,123,2074,unknown,74931,0.00164151,7,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P000,विष्णु पौडेल,पुरुष,39,96,2074,unknown,74931,0.001281179,8,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P029,रिता चौधरी,महिला,37,91,2074,unknown,74931,0.001214451,9,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P006,गणेश गिरी,पुरुष,45,67,2074,unknown,74931,0.000894156,10,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P011,रबिन कुमार प्रधान,पुरुष,32,58,2074,unknown,74931,0.000774045,11,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P017,प्रदीप गुरुङ्ग,पुरुष,58,58,2074,unknown,74931,0.000774045,12,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P055,खिम बहादुर थापा,पुरुष,53,50,2074,unknown,74931,0.000667281,13,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P000,हिम नाथ घिमिरे,पुरुष,46,36,2074,unknown,74931,0.000480442,14,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,2,P000,केशव प्रसाद अधिकारी,पुरुष,43,15,2074,unknown,74931,0.000200184,15,0,0.596148457,0.364522027,0.23162643,15,2.046510761
3,35,3,P003,पुष्प कमल दाहाल {प्रचन्ड},पुरुष,61,48276,2074,unknown,90293,0.534659387,1,1,0.534659387,0.431207292,0.103452095,14,2.11791432
3,35,3,P097,विक्रम पाण्डे,पुरुष,64,38935,2074,unknown,90293,0.431207292,2,0,0.534659387,0.431207292,0.103452095,14,2.11791432
3,35,3,P022,डम्बर श्रेष्‍ठ,पुरुष,66,1587,2074,unknown,90293,0.017576113,3,0,0.534659387,0.431207292,0.103452095,14,2.11791432
3,35,3,P092,शरद राज पाठक,पुरुष,37,441,2074,unknown,90293,0.0048841,4,0,0.534659387,0.431207292,0.103452095,14,2.11791432
3,35,3,P000,हरी प्रसाद दाहाल,पुरुष,46,355,2074,unknown,90293,0.003931645,5,0,0.534659387,0.431207292,0.103452095,14,2.11791432
3,35,3,P113,टंक नाथ रेग्मी,पुरुष,53,256,2074,unknown,90293,0.002835214,6,0,0.534659387,0.431207292,0.103452095,14,2.11791432
3,35,3,P000,प्रवेश अधिकारी,पुरुष,30,140,2074,unknown,90293,0.001550508,7,0,0.534659387,0.431207292,0.103452095,14,2.11791432
3,35,3,P006,अजय ठाकुर हजाम,पुरुष,31,129,2074,unknown,90293,0.001428682,8,0,0.534659387,0.431207292,0.103452095,14,2.11791432
3,35,3,p091,डिल वहादुर विश्‍वकर्मा,पुरुष,61,106,2074,unknown,90293,0.001173956,9,0,0.534659387,0.431207292,0.103452095,14,2.11791432
3,35,3,P011,हरि प्रसाद दुवाल,पुरुष,33,23,2074,unknown,90293,0.000254726,10,0,0.534659387,0.431207292,0.103452095,14,2.11791432
3,35,3,P000,विजय राज घिमिरे,पुरुष,45,22,2074,unknown,90293,0.000243651,11,0,0.534659387,0.431207292,0.103452095,14,2.11791432
3,35,3,P000,टंक प्रसाद वास्तोला,पुरुष,46,11,2074,unknown,90293,0.000121826,12,0,0.534659387,0.431207292,0.103452095,14,2.11791432
3,35,3,P000,भगवती  प्रसाई,महिला,36,9,2074,unknown,90293,9.96755E-05,13,0,0.534659387,0.431207292,0.103452095,14,2.11791432
3,35,3,P000,भरत बोहरा,पुरुष,46,3,2074,unknown,90293,3.32252E-05,14,0,0.534659387,0.431207292,0.103452095,14,2.11791432
4,36,1,P003,हरि राज अधिकारी,पुरुष,49,29860,2074,unknown,59284,0.503677215,1,1,0.503677215,0.449412995,0.05426422,8,2.190385445
4,36,1,P002,चिनकाजी श्रेष्ठ,पुरुष,68,26643,2074,unknown,59284,0.449412995,2,0,0.503677215,0.449412995,0.05426422,8,2.190385445
4,36,1,P022,नारायण बाबु आचार्य,पुरुष,53,1639,2074,unknown,59284,0.027646583,3,0,0.503677215,0.449412995,0.05426422,8,2.190385445
4,36,1,P006,दिपेन्द्र गुरुङ,पुरुष,30,539,2074,unknown,59284,0.009091829,4,0,0.503677215,0.449412995,0.05426422,8,2.190385445
4,36,1,P092,अमृत पुडासेनी,पुरुष,33,256,2074,unknown,59284,0.004318197,5,0,0.503677215,0.449412995,0.05426422,8,2.190385445
4,36,1,P104,कृष्ण गोपाल बन्जारा,पुरुष,52,156,2074,unknown,59284,0.002631401,6,0,0.503677215,0.449412995,0.05426422,8,2.190385445
4,36,1,P017,आकाश राना मगर,पुरुष,32,110,2074,unknown,59284,0.001855475,7,0,0.503677215,0.449412995,0.05426422,8,2.190385445
4,36,1,P113,राम बहादुर नेपाली,पुरुष,37,81,2074,unknown,59284,0.001366305,8,0,0.503677215,0.449412995,0.05426422,8,2.190385445
4,36,2,P014,डा. बाबुराम भट्टराई,पुरुष,63,31807,2074,unknown,57479,0.553367317,1,1,0.553367317,0.433775814,0.119591503,9,2.022634329
4,36,2,P003,नारायण काजी श्रेष्‍ठ,पुरुष,58,24933,2074,unknown,57479,0.433775814,2,0,0.553367317,0.433775814,0.119591503,9,2.022634329
4,36,2,P059,देव प्रसाद प्रधान,पुरुष,37,180,2074,unknown,57479,0.003131578,3,0,0.553367317,0.433775814,0.119591503,9,2.022634329
4,36,2,P092,नवराज थापा,पुरुष,36,139,2074,unknown,57479,0.002418275,4,0,0.553367317,0.433775814,0.119591503,9,2.022634329
4,36,2,P055,नारायण बहादुर अर्याल,पुरुष,58,121,2074,unknown,57479,0.002105117,5,0,0.553367317,0.433775814,0.119591503,9,2.022634329
4,36,2,P017,सोम बहादुर गरुङ,पुरुष,35,115,2074,unknown,57479,0.002000731,6,0,0.553367317,0.433775814,0.119591503,9,2.022634329
4,36,2,P113,नारायण अधिकारी,पुरुष,39,89,2074,unknown,57479,0.001548392,7,0,0.553367317,0.433775814,0.119591503,9,2.022634329
4,36,2,P104,राम कृष्ण ढकाल,पुरुष,29,56,2074,unknown,57479,0.000974269,8,0,0.553367317,0.433775814,0.119591503,9,2.022634329
4,36,2,P011,गोविन्द सिंह बस्नेत,पुरुष,51,39,2074,unknown,57479,0.000678509,9,0,0.553367317,0.433775814,0.119591503,9,2.022634329
4,37,1,P001,पोल्देन छोपाङ गुरुङ्ग,पुरुष,58,2167,2074,unknown,4086,0.530347528,1,1,0.530347528,0.469652472,0.060695056,2,1.992659263
4,37,1,P002,टेक बहादुर गुरुङ,पुरुष,62,1919,2074,unknown,4086,0.469652472,2,0,0.530347528,0.469652472,0.060695056,2,1.992659263
4,38,1,P003,देव प्रसाद गुरुङ,पुरुष,59,39468,2074,unknown,74580,0.52920354,1,1,0.52920354,0.416559399,0.112644141,11,2.201689664
4,38,1,P002,दिल बहादुर घर्ती,पुरुष,65,31067,2074,unknown,74580,0.416559399,2,0,0.52920354,0.416559399,0.112644141,11,2.201689664
4,38,1,P000,निराजन कुवँर,पुरुष,30,1406,2074,unknown,74580,0.018852239,3,0,0.52920354,0.416559399,0.112644141,11,2.201689664
4,38,1,P000,द्धारीका प्रसाद मिश्र,पुरुष,50,732,2074,unknown,74580,0.009814964,4,0,0.52920354,0.416559399,0.112644141,11,2.201689664
4,38,1,P092,निर्देश सिलवाल,पुरुष,27,618,2074,unknown,74580,0.008286404,5,0,0.52920354,0.416559399,0.112644141,11,2.201689664
4,38,1,P014,देवेन्द्र पराजुली,पुरुष,47,602,2074,unknown,74580,0.008071869,6,0,0.52920354,0.416559399,0.112644141,11,2.201689664
4,38,1,P006,खेमजङ्ग गुरुङ,पुरुष,59,399,2074,unknown,74580,0.00534996,7,0,0.52920354,0.416559399,0.112644141,11,2.201689664
4,38,1,P055,यम बहादुर थापा मगर,पुरुष,51,103,2074,unknown,74580,0.001381067,8,0,0.52920354,0.416559399,0.112644141,11,2.201689664
4,38,1,P015,मेत्तर गुरुङ,पुरुष,50,92,2074,unknown,74580,0.001233575,9,0,0.52920354,0.416559399,0.112644141,11,2.201689664
4,38,1,P017,सोम बहादुर गुरुङ,पुरुष,25,64,2074,unknown,74580,0.000858139,10,0,0.52920354,0.416559399,0.112644141,11,2.201689664
4,38,1,P113,सुरेश चन्द्र न्यौपाने,पुरुष,34,29,2074,unknown,74580,0.000388844,11,0,0.52920354,0.416559399,0.112644141,11,2.201689664
4,39,1,P001,खगराज अधिकारी,पुरुष,55,39242,2074,unknown,67486,0.581483567,1,1,0.581483567,0.382686779,0.198796787,11,2.062557475
4,39,1,P002,यज्ञ बहादुर थापा,पुरुष,63,25826,2074,unknown,67486,0.382686779,2,0,0.581483567,0.382686779,0.198796787,11,2.062557475
4,39,1,P006,मन बहादुर गुरुङ्ग,पुरुष,60,786,2074,unknown,67486,0.01164686,3,0,0.581483567,0.382686779,0.198796787,11,2.062557475
4,39,1,P092,दिपक पौडेल,पुरुष,32,589,2074,unknown,67486,0.008727736,4,0,0.581483567,0.382686779,0.198796787,11,2.062557475
4,39,1,P073,चन्द्र बहादुर रानाभाट,पुरुष,57,346,2074,unknown,67486,0.005126989,5,0,0.581483567,0.382686779,0.198796787,11,2.062557475
4,39,1,P014,सौगात पोखरेल,पुरुष,28,234,2074,unknown,67486,0.003467386,6,0,0.581483567,0.382686779,0.198796787,11,2.062557475
4,39,1,P017,रियाज गुरुङ्ग,पुरुष,31,175,2074,unknown,67486,0.00259313,7,0,0.581483567,0.382686779,0.198796787,11,2.062557475
4,39,1,P113,टेक बहादुर गुरुङ,पुरुष,50,105,2074,unknown,67486,0.001555878,8,0,0.581483567,0.382686779,0.198796787,11,2.062557475
4,39,1,P012,मदन मुरारी घिमीरे,पुरुष,54,100,2074,unknown,67486,0.001481789,9,0,0.581483567,0.382686779,0.198796787,11,2.062557475
4,39,1,P059,पदम बहादुर गुरुङ्ग,पुरुष,64,73,2074,unknown,67486,0.001081706,10,0,0.581483567,0.382686779,0.198796787,11,2.062557475
4,39,1,p091,राजु परियार,पुरुष,40,10,2074,unknown,67486,0.000148179,11,0,0.581483567,0.382686779,0.198796787,11,2.062557475
4,39,2,P001,रविन्द्र प्रसाद अधिकारी,पुरुष,49,27207,2074,unknown,93395,0.291311098,1,1,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P026,विधा भटटराई,महिला,47,24394,2074,unknown,93395,0.261191713,2,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P002,देव राज चालिसे,पुरुष,57,18661,2074,unknown,93395,0.19980727,3,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P002,खेम राज पौडेल,पुरुष,74,15991,2074,unknown,93395,0.171219016,4,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P075,धर्मराज गुरुङ्ग,पुरुष,71,1922,2074,unknown,93395,0.02057926,5,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P005,रोम बहादुर भण्डारी,पुरुष,70,1153,2074,unknown,93395,0.012345415,6,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P092,रजनी के.सी.,महिला,44,942,2074,unknown,93395,0.010086193,7,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P092,श्रीकृष्‍ण श्रेष्ठ,पुरुष,38,843,2074,unknown,93395,0.009026179,8,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P022,टेकनाथ भण्डारी,पुरुष,43,539,2074,unknown,93395,0.005771187,9,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P006,रत्‍न भट्टचन,महिला,63,340,2074,unknown,93395,0.003640452,10,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P014,दिपक भण्डारी,पुरुष,40,283,2074,unknown,93395,0.003030141,11,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P017,रियाज गुरुङ्ग,पुरुष,33,138,2074,unknown,93395,0.001477595,12,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P017,ज्ञान राज गुरुङ्ग,पुरुष,48,130,2074,unknown,93395,0.001391937,13,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P000,निर्मल खत्री,पुरुष,46,119,2074,unknown,93395,0.001274158,14,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P012,दाल कुमारी खत्री,महिला,48,108,2074,unknown,93395,0.001156379,15,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P005,श्रीमती गंगा मल्ल,महिला,63,95,2074,unknown,93395,0.001017185,16,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P113,कर्ण बहादुर पुन,पुरुष,57,82,2074,unknown,93395,0.000877991,17,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P000,जमुना शर्मा,महिला,31,77,2074,unknown,93395,0.000824455,18,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,p091,लक्ष्मी बिश्वकर्मा,महिला,51,65,2074,unknown,93395,0.000695969,19,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P000,कमल जङ्ग कुँवर,पुरुष,47,61,2074,unknown,93395,0.00065314,20,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P055,उमा दर्लामी,महिला,36,51,2074,unknown,93395,0.000546068,21,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P022,टेकनाथ भण्डारी,पुरुष,45,51,2074,unknown,93395,0.000546068,22,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P055,पुर्ण बहादुर राना,पुरुष,40,35,2074,unknown,93395,0.000374752,23,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P073,चन्द्र बहादुर रानाभाट,पुरुष,59,28,2074,unknown,93395,0.000299802,24,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P034,बाल कुमार राई,पुरुष,25,21,2074,unknown,93395,0.000224851,25,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P000,नबराज बास्तोला,पुरुष,45,18,2074,unknown,93395,0.00019273,26,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P000,सुनिल बहादुर कोइराला,पुरुष,46,11,2074,unknown,93395,0.000117779,27,0,0.291311098,0.261191713,0.030119385,34,4.481321712
4,39,2,P015,विर बहादुर विश्वकर्मा,पुरुष,47,11,2074,unknown,93395,0.000117779,28,0,0.291311098,0.261191713,0.030119385,34,4.481321712
