state_id,district_id,const_id,party_id,candidate_name,gender,age,qualification,election_year
1,1,1,P001,क्षितिज थेबे,पुरुष,38,bachelors,2082
1,1,1,P002,गजेन्द्र प्रसाद तुम्याङ लिम्बु,पुरुष,46,bachelors,2082
1,1,1,P003,खेल प्रसाद बुडाक्षेत्री,पुरुष,50,plus2,2082
1,1,1,P004,बिरेन्द्र श्रेष्ठ,पुरुष,55,bachelors,2082
1,1,1,P005,ईन्द्र प्रसाद थापा,पुरुष,63,plus2,2082
1,1,1,P006,सूर्य गुरुङ,पुरुष,66,masters,2082
1,1,1,P009,अरुन सुब्बा (लेछर्वो),पुरुष,48,see_slc,2082
1,1,1,P017,सन्त बहादुर लिम्बु,पुरुष,57,see_slc,2082
1,1,1,P025,इन्द्र कुमार लिम्बू,पुरुष,48,below_slc,2082
1,1,1,P034,"मुकसाम लाबुङ, लिम्बु",पुरुष,44,see_slc,2082
1,1,1,P046,सन्तोष राई,पुरुष,49,below_slc,2082
1,1,1,P052,नरपती पौडेल,पुरुष,61,see_slc,2082
1,1,1,P057,किर्ती मान मादेन,पुरुष,65,see_slc,2082
1,2,1,P001,अइन्द्र सुन्दर नेम्वाङ,पुरुष,48,plus2,2082
1,2,1,P002,नरेन्द्र कुमार केरुङ,पुरुष,53,masters,2082
1,2,1,P003,हर्क बहादुर नेम्बाङ,पुरुष,45,plus2,2082
1,2,1,P004,महेन्द्र विक्रम थाम्सुहाङ,पुरुष,57,plus2,2082
1,2,1,P005,तेज कुमार कुरुम्वाङ्ग,पुरुष,62,plus2,2082
1,2,1,P006,मचिन्द्र प्रसाद बेघा,पुरुष,69,below_slc,2082
1,2,1,P009,मित्र लिङदेन,पुरुष,52,bachelors,2082
1,2,1,P011,लक्षुमान तामाङ,पुरुष,40,see_slc,2082
1,2,1,P014,प्रकाश काफ्ले,पुरुष,38,plus2,2082
1,2,1,P017,राम कुमार तुम्रोक,पुरुष,47,below_slc,2082
1,2,1,P025,नरेन्द्र प्रसाद कुरुम्‍वाङ,पुरुष,68,see_slc,2082
1,2,1,P032,टेकबहादुर सुब्बा,पुरुष,42,plus2,2082
1,2,1,P034,भानु भक्त फियाक,पुरुष,50,bachelors,2082
1,2,1,P046,हस्त राज शेर्मा,पुरुष,40,see_slc,2082
1,2,1,P052,विजय नेम्वाङ,पुरुष,43,below_slc,2082
1,3,1,P001,काजी मान कागते,पुरुष,64,unknown,2082
1,3,1,P002,निश्कल राई,पुरुष,35,unknown,2082
1,3,1,P003,रन बहादुर राई,पुरुष,54,unknown,2082
1,3,1,P004,विमल गदाल,पुरुष,54,unknown,2082
1,3,1,P005,ज्वाला  नेपाल,महिला,35,unknown,2082
1,3,1,P009,लिला बहादुर सुनुवार,पुरुष,58,unknown,2082
1,3,1,P011,तुल्सी केशरी प्रजापति (छुंजु),महिला,51,unknown,2082
1,3,1,P017,बुद्ध लाल मेचे,पुरुष,55,unknown,2082
1,3,1,P025,डम्बर सिंह लिम्बु,पुरुष,68,unknown,2082
1,3,1,P034,राम प्रसाद लिम्बू,पुरुष,63,unknown,2082
1,3,1,P046,विनोद नेम्बाङ्ग लिम्बु,पुरुष,37,unknown,2082
1,3,1,P052,नारदमणी साङपाङ्ग,पुरुष,64,unknown,2082
1,3,1,P057,हरि बहादुर गुरुङ,पुरुष,45,unknown,2082
1,3,2,P000,डाक प्रसाद गौतम,पुरुष,58,unknown,2082
1,3,2,P001,सुहाङ नेम्बाङ,पुरुष,36,unknown,2082
1,3,2,P002,भेषराज आचार्य,पुरुष,61,unknown,2082
1,3,2,P003,ओम बहादुर गुरुङ्ग,पुरुष,47,unknown,2082
1,3,2,P004,गोकुल बहादुर राई,पुरुष,32,unknown,2082
1,3,2,P005,गणेश प्रसाद दुलाल,पुरुष,64,unknown,2082
1,3,2,P009,बल बहादुर आङदेम्बे,पुरुष,64,unknown,2082
1,3,2,P017,श्याम बहादुर लिम्वु,पुरुष,39,unknown,2082
1,3,2,P025,याम वहादुर लिम्बु,पुरुष,49,unknown,2082
1,3,2,P032,दिवस राई,पुरुष,37,unknown,2082
1,3,2,P034,सादर सिं लिङदेन (लिम्बु),पुरुष,49,unknown,2082
1,3,2,P046,सुदिप राई,पुरुष,37,unknown,2082
1,3,2,P052,होम प्रसाद खतिवडा,पुरुष,68,unknown,2082
1,3,2,P055,पवित्रा लिम्बु तुम्वाङफे,महिला,51,unknown,2082
1,4,1,P000,गणेश कुमार खरेल,पुरुष,48,see_slc,2082
1,4,1,P000,दुर्गा प्रसाद साँवा लिम्वु,पुरुष,40,plus2,2082
1,4,1,P001,रामचन्द्र उप्रेती,पुरुष,67,plus2,2082
1,4,1,P002,केशव राज पाण्डे,पुरुष,54,bachelors,2082
1,4,1,P003,अशेष घिमिरे,पुरुष,40,masters,2082
1,4,1,P004,निशा डाँगी,महिला,29,masters,2082
1,4,1,P005,हेमराज कार्की,पुरुष,60,masters,2082
1,4,1,P006,रमा मेचे,महिला,57,below_slc,2082
1,4,1,P011,हिरण्य प्रसाद भट्टराई,पुरुष,83,see_slc,2082
1,4,1,P017,सन्तोष तामाङ्ग,पुरुष,42,bachelors,2082
1,4,1,P019,ओलीन राजवंशी,पुरुष,60,unknown,2082
1,4,1,P025,खान्द्रु करुवा,पुरुष,61,below_slc,2082
1,4,1,P034,मान बहादुर साँवा(लिम्बु),पुरुष,53,see_slc,2082
1,4,1,P046,केवलराम राई,पुरुष,48,see_slc,2082
1,4,1,P057,नरेश कुमार लावती,पुरुष,46,see_slc,2082
1,4,2,P000,रमेश कुमार कार्की,पुरुष,56,masters,2082
1,4,2,P000,पुण्य  प्रसाद अार्चाय,पुरुष,56,below_slc,2082
1,4,2,P000,युवराज संग्रौला,पुरुष,66,phd,2082
1,4,2,P001,देव राज घिमिरे,पुरुष,69,plus2,2082
1,4,2,P002,सरिता प्रसाई,महिला,58,bachelors,2082
1,4,2,P003,धर्माशिला चापागाई,महिला,53,bachelors,2082
1,4,2,P004,इन्दिरा राना मगर,महिला,55,plus2,2082
1,4,2,P005,भद्र प्रसाद नेपाल,पुरुष,50,masters,2082
1,4,2,P007,रमेश कुमार राजवंशी,पुरुष,41,plus2,2082
1,4,2,P009,तिल बहादुर राई,पुरुष,38,plus2,2082
1,4,2,P011,चन्द्र कुमारी गारु,महिला,50,see_slc,2082
1,4,2,P017,अकल बहादुर तामाङ्ग,पुरुष,55,see_slc,2082
1,4,2,P025,मान बहादुर पुलामी मगर,पुरुष,75,below_slc,2082
1,4,2,P026,श्रीप्रसाद सिटौला,पुरुष,48,plus2,2082
1,4,2,P034,अमृता लावती,महिला,53,below_slc,2082
1,4,2,P046,केशव कुमार भण्डारी,पुरुष,40,bachelors,2082
1,4,2,P052,अर्जुन कुमार पाण्डे,पुरुष,56,bachelors,2082
1,4,2,P057,चुडा कर्ण बेघा,पुरुष,50,bachelors,2082
1,4,3,P000,अभय राजवंशी,पुरुष,44,plus2,2082
1,4,3,P000,मानप्रकाश संग्रौला,पुरुष,44,bachelors,2082
1,4,3,P001,हरी बहादुर राजवंशी,पुरुष,66,plus2,2082
1,4,3,P002,राजेन्द्र कुमार घिमिरे,पुरुष,64,plus2,2082
1,4,3,P003,डिल्लीराम घिमिरे,पुरुष,45,plus2,2082
1,4,3,P004,प्रकाश पाठक,पुरुष,37,masters,2082
1,4,3,P005,राजेन्द्र प्रसाद लिङ्देन,पुरुष,60,bachelors,2082
1,4,3,P006,कर्ण लाल राजवंशि,पुरुष,39,see_slc,2082
1,4,3,P007,हरसलाल राजवंशी,पुरुष,71,unknown,2082
1,4,3,P009,विनिता कुमारी राजवंशी,महिला,45,plus2,2082
1,4,3,P011,धर्म लक्ष्मी दुवाल (लघु),महिला,57,unknown,2082
1,4,3,P017,याम कुमार श्रेष्ठ,पुरुष,43,see_slc,2082
1,4,3,P034,चन्द्रकला सावा,महिला,44,below_slc,2082
1,4,3,P044,जयेन मगर,पुरुष,38,plus2,2082
1,4,3,P046,दिपक तिम्सिना,पुरुष,48,bachelors,2082
1,4,3,P052,सन्तोष कटुवाल,पुरुष,39,plus2,2082
1,4,3,P057,श्यामकृष्ण पाठक,पुरुष,50,bachelors,2082
1,4,4,P000,साजन माझी,पुरुष,28,plus2,2082
1,4,4,P001,लाल प्रसाद साँवा लिम्बू,पुरुष,58,masters,2082
1,4,4,P002,देउ कुमार थेवे,पुरुष,63,see_slc,2082
1,4,4,P003,पुरुषोतम चुडाल,पुरुष,42,bachelors,2082
1,4,4,P004,शम्भु प्रसाद ढकाल,पुरुष,50,masters,2082
1,4,4,P005,भक्ति प्रसाद सिटौला,पुरुष,64,bachelors,2082
1,4,4,P006,पलटन ताजपुरिया,पुरुष,54,below_slc,2082
1,4,4,P007,लोथ्रो हेमरम,पुरुष,61,below_slc,2082
1,4,4,P009,त्रीनारायण राजवंशी,पुरुष,64,see_slc,2082
1,4,4,P011,तुल्सी लक्ष्मी दुमरु (बाटी),महिला,43,masters,2082
1,4,4,P017,दिलिप धिमाल,पुरुष,41,plus2,2082
1,4,4,P033,टेक बहादुर अधिकारी,पुरुष,52,below_slc,2082
1,4,4,P034,किरण लिम्वु  लिङदेन,पुरुष,49,see_slc,2082
1,4,4,P046,अमृता देवि राई,महिला,61,below_slc,2082
1,4,4,P052,तारा बहादुर थापा,पुरुष,37,see_slc,2082
1,4,4,P057,सन्तोष तामाङ्ग,पुरुष,32,bachelors,2082
1,4,5,P000,डम्वर शाहु,पुरुष,42,masters,2082
1,4,5,P000,खेमनाथ शिवाकोटी,पुरुष,60,see_slc,2082
1,4,5,P000,पुस्कर खतिवडा,पुरुष,30,others,2082
1,4,5,P000,रञ्जना गौतम,महिला,48,plus2,2082
1,4,5,P000,विपुल गुरागाई,पुरुष,33,plus2,2082
1,4,5,P000,अर्जुन सापकोटा,पुरुष,39,see_slc,2082
1,4,5,P000,प्रकाश नेपाल,पुरुष,40,plus2,2082
1,4,5,P000,शोभा भण्डारी,महिला,51,see_slc,2082
1,4,5,P000,मातृका भट्टराई,पुरुष,46,unknown,2082
1,4,5,P000,धर्मराज गुरागाई,पुरुष,43,plus2,2082
1,4,5,P001,के.पी शर्मा ओली,पुरुष,74,unknown,2082
1,4,5,P002,मंधरा चिमरिया,महिला,63,see_slc,2082
1,4,5,P003,रन्जित तामाङ,पुरुष,43,unknown,2082
1,4,5,P004,वालेन्द्र शाह,पुरुष,36,bachelors,2082
1,4,5,P005,लक्ष्मी प्रसाद संग्रौला,पुरुष,54,plus2,2082
1,4,5,P006,धिरेन सुब्बा,पुरुष,62,plus2,2082
1,4,5,P007,अमृतलाल महतो,पुरुष,43,see_slc,2082
1,4,5,P009,अमृत रसाइलि,पुरुष,44,see_slc,2082
1,4,5,P017,सान बहादुर मेचे,पुरुष,42,plus2,2082
1,4,5,P025,पदम बहादुर जवेगु,पुरुष,48,bachelors,2082
1,4,5,P032,सविन राई,पुरुष,35,unknown,2082
1,4,5,P034,सुशान्त साम्पङ राइ,पुरुष,27,bachelors,2082
1,4,5,P046,समिर तामाङ्ग,पुरुष,33,plus2,2082
1,4,5,P052,संजय राई,पुरुष,32,bachelors,2082
1,5,1,P000,वासुदेब दाहाल,पुरुष,56,see_slc,2082
1,5,1,P001,अर्जुन कुमार कार्की,पुरुष,62,phd,2082
1,5,1,P002,दिपन कुमार श्रेष्ठ,पुरुष,46,masters,2082
1,5,1,P003,सरिता थापा,महिला,51,masters,2082
1,5,1,P004,मिङमा शेर्पा,पुरुष,47,below_slc,2082
1,5,1,P005,पदम बहादुर तामाङ,पुरुष,58,plus2,2082
1,5,1,P006,भरत कुमार राई (याक्खा),पुरुष,43,masters,2082
1,5,1,P011,राज कुमार लघु,पुरुष,51,masters,2082
1,5,1,P012,हेम कुमार गुरुङ्ग,पुरुष,69,below_slc,2082
1,5,1,P017,देवेन्द्र कुमार (रिल्ली) घले,पुरुष,59,below_slc,2082
1,5,1,P025,केशर सिं राई,पुरुष,70,below_slc,2082
1,5,1,P032,घनश्याम वालिङ राई,पुरुष,49,bachelors,2082
1,5,1,P034,रन माया राई(चाम्लिङ्ग),महिला,53,below_slc,2082
1,5,1,P038,कृष्ण बहादुर राई,पुरुष,44,masters,2082
1,5,1,P046,उमा कुमारी राई,महिला,43,bachelors,2082
1,5,1,P052,पुष्प कोईराला,पुरुष,54,masters,2082
1,6,1,P001,भानु भक्त ढकाल,पुरुष,64,bachelors,2082
1,6,1,P002,सन्तोष सुब्वा,पुरुष,48,bachelors,2082
1,6,1,P003,रनध्वज लिम्वु,पुरुष,67,unknown,2082
1,6,1,P004,सुरेन्द्र कार्की,पुरुष,28,unknown,2082
1,6,1,P005,होमभक्त लिम्बु (कुरुम्वाङ),पुरुष,65,unknown,2082
1,6,1,P017,गंगा वहादुर चोङवाङ् लिम्बु,पुरुष,39,see_slc,2082
1,6,1,P025,सागर नाथ रेग्मी,पुरुष,67,unknown,2082
1,6,1,P032,उषा लक्ष्‍मी तुम्वाहाङफे,महिला,26,plus2,2082
1,6,1,P033,टंक प्रसाद भट्टराई,पुरुष,63,unknown,2082
1,6,1,P034,शंकर मान लिम्बु,पुरुष,46,unknown,2082
1,6,1,P046,सुविन्द्र  कुमार  लिम्वु,पुरुष,46,bachelors,2082
1,6,1,P052,मन  कुमार  लिम्वू,पुरुष,30,unknown,2082
1,7,1,P001,शेरधन राई,पुरुष,55,unknown,2082
1,7,1,P002,वालकृष्ण थापा,पुरुष,73,unknown,2082
1,7,1,P003,अजम्बर राई काङमाङ,पुरुष,58,unknown,2082
1,7,1,P004,रमेश प्रसाद ओझा,पुरुष,51,unknown,2082
1,7,1,P005,जनक नेपाल,पुरुष,42,unknown,2082
1,7,1,P009,गोपाल कुमार राई,पुरुष,66,unknown,2082
1,7,1,P011,राजा राम बासी,पुरुष,47,see_slc,2082
1,7,1,P017,चन्द्र प्रसाद राई,पुरुष,47,unknown,2082
1,7,1,P032,जितेन्द्र  राई,पुरुष,29,unknown,2082
1,7,1,P046,ध्रुवराज राई,पुरुष,43,unknown,2082
1,7,1,P052,देवान राज राई,पुरुष,49,unknown,2082
1,7,1,P086,युवराज थापा,पुरुष,32,unknown,2082
1,8,1,P000,लाक्‍पा तामाङ्ग,पुरुष,36,masters,2082
1,8,1,P000,जीतेन्द्र राई,पुरुष,54,see_slc,2082
1,8,1,P000,मन कुमार योञ्जन,पुरुष,31,see_slc,2082
1,8,1,P001,राजेन्द्र कुमार राई,पुरुष,59,plus2,2082
1,8,1,P002,दिनेश राई,पुरुष,45,plus2,2082
1,8,1,P003,धर्म राज पौडेल,पुरुष,65,masters,2082
1,8,1,P004,दिनेश भण्डारी,पुरुष,37,bachelors,2082
1,8,1,P005,बिभत्सु थापा,पुरुष,30,bachelors,2082
1,8,1,P006,आइत राज लिम्‍वु,पुरुष,50,plus2,2082
1,8,1,P009,निशान राई,पुरुष,35,plus2,2082
1,8,1,P011,उत्तम साखकर्मी,पुरुष,40,bachelors,2082
1,8,1,P017,सागर राई,पुरुष,31,bachelors,2082
1,8,1,P032,शालिक राम राई,पुरुष,25,plus2,2082
1,8,1,P034,बाल कुमार ताम्ली,पुरुष,37,plus2,2082
1,8,1,P046,सान बहादुर​ राई,पुरुष,46,see_slc,2082
1,8,1,P052,रविन कुमार राई,पुरुष,37,see_slc,2082
1,8,1,P086,प्रेम वहादुर थापा,पुरुष,34,below_slc,2082
1,9,1,P000,ईशोर वाग्ले,पुरुष,50,see_slc,2082
1,9,1,P000,पशुपति घिमीरे,पुरुष,61,see_slc,2082
1,9,1,P000,प्रेम वर्देवा,पुरुष,37,see_slc,2082
1,9,1,P000,मिलन भण्‍डारी,पुरुष,48,masters,2082
1,9,1,P000,याम प्रसाद दाहाल,पुरुष,60,masters,2082
1,9,1,P001,घनश्याम खतीवडा,पुरुष,64,unknown,2082
1,9,1,P002,खड्ग बहादुर फागो,पुरुष,50,masters,2082
1,9,1,P003,कुल प्रसाद साम्बा,पुरुष,47,plus2,2082
1,9,1,P004,यज्ञमणि  न्याैपाने,पुरुष,41,masters,2082
1,9,1,P005,पूर्ण बहादुर वाइवा तामाङ्ग,पुरुष,70,plus2,2082
1,9,1,P017,सुरज लिम्वु,पुरुष,42,see_slc,2082
1,9,1,P025,फिव राज लिम्वु,पुरुष,48,plus2,2082
1,9,1,P032,दुर्गा कुमारी तामाङ,महिला,41,see_slc,2082
1,9,1,P034,दिल कुमारी लावती,महिला,49,plus2,2082
1,9,1,P046,शान्ती पाख्रिन लामा,महिला,44,bachelors,2082
1,9,1,P050,डिल्ली राम लिम्बु,पुरुष,42,see_slc,2082
1,9,1,P052,डिल्ली राम नेपाली,पुरुष,57,plus2,2082
1,9,2,P000,राजन निरौला,पुरुष,41,unknown,2082
1,9,2,P000,बुधु रिषिदेव,पुरुष,57,unknown,2082
1,9,2,P000,नरेश कुमार साह,पुरुष,54,unknown,2082
1,9,2,P000,अनिल कुमार साह,पुरुष,42,unknown,2082
1,9,2,P001,दिलीप कुमार अग्रवाल,पुरुष,59,unknown,2082
1,9,2,P002,मिनेन्द्र प्रसाद रिजाल,पुरुष,68,unknown,2082
1,9,2,P003,चन्द्र वीर राई,पुरुष,70,unknown,2082
1,9,2,P004,कृष्ण कुमार कार्की,पुरुष,40,unknown,2082
1,9,2,P005,कन्स राज राजवंशी,पुरुष,41,unknown,2082
1,9,2,P006,विनोद कुमार सिंह गनगाई,पुरुष,53,unknown,2082
1,9,2,P007,घनश्याम चौधरी,पुरुष,44,unknown,2082
1,9,2,P009,माधव प्रसाद राजवंशी,पुरुष,53,unknown,2082
1,9,2,P017,धन बहादुर लिम्बु,पुरुष,35,unknown,2082
1,9,2,P032,धन वहादुर सुनुवार,पुरुष,38,unknown,2082
1,9,2,P046,अबुहो रैरह,पुरुष,37,unknown,2082
1,9,2,P052,मेघेन्द्र कुमार रोक्का,पुरुष,43,unknown,2082
1,9,2,P056,मनोज कुमार राजवंशी,पुरुष,34,unknown,2082
1,9,3,P000,तेज प्रसाद भण्डारी,पुरुष,43,see_slc,2082
1,9,3,P000,गणेश मिश्र,पुरुष,53,see_slc,2082
1,9,3,P001,इरन कुमार राई,पुरुष,55,masters,2082
1,9,3,P002,शुनिल कुमार शर्मा,पुरुष,48,bachelors,2082
1,9,3,P003,डा. देउमान सम्वाहाङफे,पुरुष,58,phd,2082
1,9,3,P004,गणेश कार्की,पुरुष,40,masters,2082
1,9,3,P005,प्रेम प्रसाद सुवेदी,पुरुष,57,plus2,2082
1,9,3,P006,मजेबुल रहमान,पुरुष,55,unknown,2082
1,9,3,P011,प्रशुराम विश्वास  थारु,पुरुष,58,below_slc,2082
1,9,3,P017,बिकेन्द्र राई,पुरुष,44,plus2,2082
1,9,3,P024,विदुर अधिकारी,पुरुष,46,masters,2082
1,9,3,P034,डिल्ली वहादुर जबेगु,पुरुष,55,see_slc,2082
1,9,3,P045,नवराज मास्के,पुरुष,57,bachelors,2082
1,9,3,P046,अमिर मगर,पुरुष,36,bachelors,2082
1,9,3,P052,खड्ग बहादुर कार्की,पुरुष,45,see_slc,2082
1,9,3,P056,भुवन कुमार वाग्ले,पुरुष,46,masters,2082
1,9,3,P057,मित्रसेन योञ्जन,पुरुष,52,plus2,2082
1,9,3,P086,कमल कुमार राई,पुरुष,55,unknown,2082
1,9,4,P000,ज्ञानेन्द्र खत्री,पुरुष,51,bachelors,2082
1,9,4,P000,विनोद कुमार कार्की,पुरुष,47,plus2,2082
1,9,4,P000,भक्त मणी दाहाल,पुरुष,58,masters,2082
1,9,4,P001,जिवन घिमीरे,पुरुष,63,bachelors,2082
1,9,4,P002,गुरु राज घिमिरे,पुरुष,57,masters,2082
1,9,4,P003,अमन लाल मोदी,पुरुष,40,bachelors,2082
1,9,4,P004,सन्तोष राजवंशी,पुरुष,34,bachelors,2082
1,9,4,P005,माधव प्रसाद आचार्य,पुरुष,48,bachelors,2082
1,9,4,P006,तवरेज अखतर आलम,पुरुष,60,see_slc,2082
1,9,4,P007,जिवन कुमार गुप्‍ता,पुरुष,46,see_slc,2082
1,9,4,P009,हरि नारायण चौधरी,पुरुष,52,see_slc,2082
1,9,4,P011,जयराम थारु,पुरुष,43,below_slc,2082
1,9,4,P017,गोल्छा  राई,पुरुष,44,see_slc,2082
1,9,4,P034,हरनु मुसहर,पुरुष,67,below_slc,2082
1,9,4,P046,कृष्ण कुमार अटल,पुरुष,45,plus2,2082
1,9,4,P052,हरि बहादुर बस्नेत,पुरुष,58,plus2,2082
1,9,4,P078,कल्पना देेवि यादव,महिला,46,see_slc,2082
1,9,4,P085,नुमा लिम्बु,महिला,39,plus2,2082
1,9,4,P086,अशोक शर्मा,पुरुष,36,plus2,2082
1,9,5,P000,सुजित कुमार साह,पुरुष,27,bachelors,2082
1,9,5,P000,सूर्य नारायण ठाकुर,पुरुष,45,see_slc,2082
1,9,5,P000,ममता यादव,महिला,41,see_slc,2082
1,9,5,P000,विकाश श्रेष्‍ठ,पुरुष,60,see_slc,2082
1,9,5,P000,राज कुमार राजवंशी,पुरुष,57,plus2,2082
1,9,5,P000,जय नारायण शर्मा,पुरुष,54,below_slc,2082
1,9,5,P000,मोहमद रेजा हुसैन,पुरुष,51,see_slc,2082
1,9,5,P000,अमर कुमार यादव,पुरुष,25,bachelors,2082
1,9,5,P001,मनोज कुमार अग्रवाल,पुरुष,47,see_slc,2082
1,9,5,P002,फुल कुमार लालवानी,पुरुष,64,bachelors,2082
1,9,5,P003,शिव कुमार मंडल (केवट),पुरुष,50,plus2,2082
1,9,5,P004,आशा झा,महिला,42,bachelors,2082
1,9,5,P005,कुमोद राय,पुरुष,45,plus2,2082
1,9,5,P006,राज कुमार यादव,पुरुष,53,see_slc,2082
1,9,5,P007,परमेश्वर मुर्मु,पुरुष,46,plus2,2082
1,9,5,P009,नरेश कुमार लाभ,पुरुष,43,below_slc,2082
1,9,5,P011,गंगा कुमारी राजवंशी,महिला,25,bachelors,2082
1,9,5,P014,राजेन्द्र प्रसाद मण्डल केवट,पुरुष,46,see_slc,2082
1,9,5,P017,सकुन्तला श्रेष्‍ठ,महिला,34,plus2,2082
1,9,5,P034,मंगल ऋषिदेव,पुरुष,42,see_slc,2082
1,9,5,P052,गंगा प्रसाद गिरी,पुरुष,70,below_slc,2082
1,9,5,P056,योगेन्द्र मण्डल,पुरुष,54,bachelors,2082
1,9,6,P000,खडा नन्द रिजाल,पुरुष,63,see_slc,2082
1,9,6,P000,उत्तम दाहाल,पुरुष,45,see_slc,2082
1,9,6,P000,किरण खडका,पुरुष,47,unknown,2082
1,9,6,P001,विनोद प्रसाद ढकाल,पुरुष,57,bachelors,2082
1,9,6,P002,डा शेखर कोइराला,पुरुष,75,masters,2082
1,9,6,P003,ओपेन्द्र कुमार राय,पुरुष,48,see_slc,2082
1,9,6,P004,रुबिना आचार्य,महिला,31,masters,2082
1,9,6,P005,सविन निरौला,पुरुष,27,bachelors,2082
1,9,6,P006,राजु मण्डल राजवंशी,पुरुष,54,unknown,2082
1,9,6,P007,सुध राम माझी,पुरुष,54,see_slc,2082
1,9,6,P009,बलराम खवास,पुरुष,50,see_slc,2082
1,9,6,P017,अनु मगर,महिला,48,see_slc,2082
1,9,6,P046,मातृका पौडेल,पुरुष,49,see_slc,2082
1,9,6,P052,कुमार प्रसाद खतिवडा,पुरुष,40,bachelors,2082
1,9,6,P054,प्रिती झा,महिला,46,plus2,2082
1,9,6,P057,बसन्त बुढाथोकि,पुरुष,25,plus2,2082
1,9,6,P086,बद्री पासवान,पुरुष,54,below_slc,2082
1,10,1,P000,सुमित राई,पुरुष,44,bachelors,2082
1,10,1,P000,चेत बहादुर राई,पुरुष,44,see_slc,2082
1,10,1,P000,जिवन कला राई,महिला,43,see_slc,2082
1,10,1,P000,सुबास विश्वकर्मा,पुरुष,32,see_slc,2082
1,10,1,P000,शेष प्रसाद रेग्मी,पुरुष,30,masters,2082
1,10,1,P000,ओम कृष्ण उदास,पुरुष,47,see_slc,2082
1,10,1,P000,भुपी राई,पुरुष,68,plus2,2082
1,10,1,P000,देउमान लिम्बु,पुरुष,56,see_slc,2082
1,10,1,P001,टिका राम लिम्बु,पुरुष,41,masters,2082
1,10,1,P002,सुजेन्‍द्र तामाङ,पुरुष,49,bachelors,2082
1,10,1,P003,सूर्य बहादुर भट्टराई,पुरुष,42,see_slc,2082
1,10,1,P004,गोमा तामाङ,महिला,52,see_slc,2082
1,10,1,P005,उद्धव श्रेष्‍ठ,पुरुष,66,masters,2082
1,10,1,P006,संजय राई,पुरुष,43,below_slc,2082
1,10,1,P009,नगेन्द्र बहादुर लिम्वु,पुरुष,51,bachelors,2082
1,10,1,P011,महेश श्रेष्ठ,पुरुष,58,plus2,2082
1,10,1,P017,राजेन्द्र  गुरुङ्ग,पुरुष,35,see_slc,2082
1,10,1,P024,नरेश वि.क.,पुरुष,39,see_slc,2082
1,10,1,P025,याम बहादुर लिम्बु,पुरुष,63,below_slc,2082
1,10,1,P034,राज कुमार लिम्‍बु,पुरुष,31,see_slc,2082
1,10,1,P038,राज कुमार राई,पुरुष,41,plus2,2082
1,10,1,P046,हर्क राज राई,पुरुष,43,bachelors,2082
1,10,1,P050,रक्ष कुमार राई,पुरुष,39,phd,2082
1,10,1,P052,दिल बहादुर बास्तोला,पुरुष,52,see_slc,2082
1,10,1,P057,डम्वर लावती,पुरुष,38,masters,2082
1,10,1,P086,राम बहादुर विष्‍ट,पुरुष,48,plus2,2082
1,10,2,P000,डम्‍बर बहादुर बराइली,पुरुष,56,plus2,2082
1,10,2,P000,रोसनी राई,महिला,49,plus2,2082
1,10,2,P000,अन्जना देवी गुप्ता,महिला,53,below_slc,2082
1,10,2,P000,नवराज पौडेल,पुरुष,54,bachelors,2082
1,10,2,P000,देवेन्‍द्र पौडेल,पुरुष,35,bachelors,2082
1,10,2,P000,सत्य नारायण पंडित,पुरुष,66,below_slc,2082
1,10,2,P000,भीम बहादुर दाहाल,पुरुष,63,see_slc,2082
1,10,2,P000,राज कुमार खत्री,पुरुष,49,see_slc,2082
1,10,2,P000,इफतखार हसन (इकवाल),पुरुष,46,bachelors,2082
1,10,2,P001,सुजन लामा,पुरुष,38,see_slc,2082
1,10,2,P002,राजीव कोइराला,पुरुष,63,bachelors,2082
1,10,2,P003,राम कुमारी चौधरी,महिला,40,bachelors,2082
1,10,2,P004,लाल बिक्रम थापा,पुरुष,39,plus2,2082
1,10,2,P005,दिने‍श कुमार बस्‍नेत,पुरुष,53,plus2,2082
1,10,2,P006,रामचन्द्र मेहता,पुरुष,42,see_slc,2082
1,10,2,P007,महाविर मेहता,पुरुष,32,bachelors,2082
1,10,2,P009,सन्तोष कुमार मेहता,पुरुष,42,bachelors,2082
1,10,2,P011,गिता मैया बजिको,महिला,47,see_slc,2082
1,10,2,P014,ताजिना  विष्ट,महिला,31,plus2,2082
1,10,2,P016,नुनु राम चौधरी,पुरुष,50,bachelors,2082
1,10,2,P017,सन्‍तहिरा राई,महिला,42,see_slc,2082
1,10,2,P026,अतित नेपाल,पुरुष,31,bachelors,2082
1,10,2,P034,तुलसा लिम्बु,महिला,41,see_slc,2082
1,10,2,P046,चेतन राई,पुरुष,33,see_slc,2082
1,10,2,P052,कृष्ण कुमारी दनुवार,महिला,40,plus2,2082
1,10,2,P057,गोपाल  तामाङ,पुरुष,27,masters,2082
1,10,2,P078,अदित्य आचार्य,पुरुष,26,bachelors,2082
1,10,2,P086,निरन्जन ठाकुर,पुरुष,42,see_slc,2082
1,10,3,P000,राजन कुमार गौतम,पुरुष,53,see_slc,2082
1,10,3,P000,श्याम कुमार मुडियारी,पुरुष,46,unknown,2082
1,10,3,P000,चीत नारायण चौधरी,पुरुष,55,plus2,2082
1,10,3,P000,कासनी थरुनि,महिला,54,unknown,2082
