state_id,district_id,const_id,party_id,candidate_name,gender,age,qualification,election_year,seat_id,candidate_name_norm,candidate_key,pr_share_seat_79,pr_rank_seat_79,pr_share_district_74,pr_rank_district_74,missing_pr_share_seat_79,missing_pr_rank_seat_79,missing_pr_share_district_74,missing_pr_rank_district_74,Literacy Rate 2078,edu_below_slc,edu_slc_to_inter,edu_grad_or_higher,cand_vote_share_prev_79,cand_rank_prev_79,cand_won_prev_79,missing_cand_vote_share_prev_79,missing_cand_rank_prev_79,missing_cand_won_prev_79,party_vote_share_prev_79,party_rank_prev_79,party_won_prev_79,party_contested_prev_79,missing_party_vote_share_prev_79,missing_party_rank_prev_79,missing_party_won_prev_79,enp_prev_79,num_candidates_prev_79,margin_prev_79,top1_share_prev_79,top2_share_prev_79,missing_enp_prev_79,missing_num_candidates_prev_79,missing_margin_prev_79,missing_top1_share_prev_79,missing_top2_share_prev_79,is_independent,is_alternative_party,is_youth_favoured_party,has_national_leader_presence,is_old_established_party,was_in_ousted_government
1,9,2,P052,मेघेन्द्र कुमार रोक्का,पुरुष,43,unknown,2082,9_2,म घ न द र क म र र क क,म घ न द र क म र र क क_9_2,9.255341654326212e-05,42.0,0.0,0.0,0,0,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.658153118,13,0.015964898,0.438083155,0.422118257,0,0,0,0,0,0,0,0,0,0,0
1,9,2,P056,मनोज कुमार राजवंशी,पुरुष,34,unknown,2082,9_2,मन ज क म र र जव श,मन ज क म र र जव श_9_2,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.658153118,13,0.015964898,0.438083155,0.422118257,0,0,0,0,0,0,0,0,0,0,0
1,9,3,P000,तेज प्रसाद भण्डारी,पुरुष,43,see_slc,2082,9_3,त ज प रस द भण ड र,त ज प रस द भण ड र_9_3,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,1,0,0,0,0,0
1,9,3,P000,गणेश मिश्र,पुरुष,53,see_slc,2082,9_3,गण श म श र,गण श म श र_9_3,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,1,0,0,0,0,0
1,9,3,P001,इरन कुमार राई,पुरुष,55,masters,2082,9_3,इरन क म र र ई,इरन क म र र ई_9_3,0.26835937081157585,2.0,0.34679993582390845,2.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.280850741,2.0,0.0,1,0,0,0,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,0,0,1,1,1
1,9,3,P002,शुनिल कुमार शर्मा,पुरुष,48,bachelors,2082,9_3,श न ल क म र शर म,श न ल क म र शर म_9_3,0.32015911990821655,1.0,0.38444112921185536,1.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.527439752,1.0,1.0,0,0,0,0.527439752,1.0,1.0,1,0,0,0,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,0,0,1,1,1
1,9,3,P003,डा. देउमान सम्वाहाङफे,पुरुष,58,phd,2082,9_3,ड द उम न सम व ह ङफ,ड द उम न सम व ह ङफ_9_3,0.09238390358448688,5.0,0.1076410257638272,3.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,0,0,1,1,0
1,9,3,P004,गणेश कार्की,पुरुष,40,masters,2082,9_3,गण श क र क,गण श क र क_9_3,0.1544878461983852,3.0,0.0,0.0,0,0,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.034402724,4.0,0.0,1,0,0,0,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,1,1,1,0,0
1,9,3,P005,प्रेम प्रसाद सुवेदी,पुरुष,57,plus2,2082,9_3,प र म प रस द स व द,प र म प रस द स व द_9_3,0.10049001211627333,4.0,0.010589055102837397,7.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.119281577,3.0,0.0,1,0,0,0,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,0,0,1,1,0
1,9,3,P006,मजेबुल रहमान,पुरुष,55,unknown,2082,9_3,मज ब ल रहम न,मज ब ल रहम न_9_3,0.005178902673085789,8.0,0.07259321697026587,4.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,0,0,1,1,0
1,9,3,P011,प्रशुराम विश्वास  थारु,पुरुष,58,below_slc,2082,9_3,प रश र म व श व स थ र,प रश र म व श व स थ र_9_3,0.0008685116284056914,14.0,0.0010943460384433945,18.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.000498905,14.0,0.0,1,0,0,0,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,0,0,0,0,0
1,9,3,P017,बिकेन्द्र राई,पुरुष,44,plus2,2082,9_3,ब क न द र र ई,ब क न द र र ई_9_3,0.023975209890310198,6.0,0.0020234625874938038,14.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.016485543,5.0,0.0,0,0,0,0.016485543,5.0,0.0,1,0,0,0,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,0,0,0,0,0
1,9,3,P024,विदुर अधिकारी,पुरुष,46,masters,2082,9_3,व द र अध क र,व द र अध क र_9_3,0.000579007752270461,18.0,0.0,0.0,0,0,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,0,0,0,0,0
1,9,3,P034,डिल्ली वहादुर जबेगु,पुरुष,55,see_slc,2082,9_3,ड ल ल वह द र जब ग,ड ल ल वह द र जब ग_9_3,0.01085103417217975,7.0,0.00933905809612525,8.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.004913126,6.0,0.0,1,0,0,0,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,0,0,0,0,0
1,9,3,P045,नवराज मास्के,पुरुष,57,bachelors,2082,9_3,नवर ज म स क,नवर ज म स क_9_3,0.00024661441300408523,26.0,0.0,0.0,0,0,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,0,0,0,0,0
1,9,3,P046,अमिर मगर,पुरुष,36,bachelors,2082,9_3,अम र मगर,अम र मगर_9_3,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,1,0,1,0,0
1,9,3,P052,खड्ग बहादुर कार्की,पुरुष,45,see_slc,2082,9_3,खड ग बह द र क र क,खड ग बह द र क र क_9_3,8.57789262622905e-05,38.0,0.0,0.0,0,0,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,0,0,0,0,0
1,9,3,P056,भुवन कुमार वाग्ले,पुरुष,46,masters,2082,9_3,भ वन क म र व ग ल,भ वन क म र व ग ल_9_3,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,0,0,0,0,0
1,9,3,P057,मित्रसेन योञ्जन,पुरुष,52,plus2,2082,9_3,म त रस न य ञ जन,म त रस न य ञ जन_9_3,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,1,0,1,0,0
1,9,3,P086,कमल कुमार राई,पुरुष,55,unknown,2082,9_3,कमल क म र र ई,कमल क म र र ई_9_3,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.682274524,31,0.246589011,0.527439752,0.280850741,0,0,0,0,0,0,0,0,0,0,0
1,9,4,P000,ज्ञानेन्द्र खत्री,पुरुष,51,bachelors,2082,9_4,ज ञ न न द र खत र,ज ञ न न द र खत र_9_4,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.003244028,8.0,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,1,0,0,0,0,0
1,9,4,P000,विनोद कुमार कार्की,पुरुष,47,plus2,2082,9_4,व न द क म र क र क,व न द क म र क र क_9_4,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,1,0,0,0,0,0
1,9,4,P000,भक्त मणी दाहाल,पुरुष,58,masters,2082,9_4,भक त मण द ह ल,भक त मण द ह ल_9_4,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,1,0,0,0,0,0
1,9,4,P001,जिवन घिमीरे,पुरुष,63,bachelors,2082,9_4,ज वन घ म र,ज वन घ म र_9_4,0.260779530239419,2.0,0.34679993582390845,2.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.348064255,2.0,0.0,1,0,0,0,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,0,0,1,1,1
1,9,4,P002,गुरु राज घिमिरे,पुरुष,57,masters,2082,9_4,ग र र ज घ म र,ग र र ज घ म र_9_4,0.27736014977873596,1.0,0.38444112921185536,1.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,0,0,1,1,1
1,9,4,P003,अमन लाल मोदी,पुरुष,40,bachelors,2082,9_4,अमन ल ल म द,अमन ल ल म द_9_4,0.1441194825825485,3.0,0.1076410257638272,3.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.435553406,1.0,1.0,0,0,0,0.435553406,1.0,1.0,1,0,0,0,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,0,0,1,1,0
1,9,4,P004,सन्तोष राजवंशी,पुरुष,34,bachelors,2082,9_4,सन त ष र जव श,सन त ष र जव श_9_4,0.10311471689549528,5.0,0.0,0.0,0,0,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.075878947,4.0,0.0,1,0,0,0,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,1,1,1,0,0
1,9,4,P005,माधव प्रसाद आचार्य,पुरुष,48,bachelors,2082,9_4,म धव प रस द आच र य,म धव प रस द आच र य_9_4,0.1112844661295813,4.0,0.010589055102837397,7.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.106256136,3.0,0.0,1,0,0,0,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,0,0,1,1,0
1,9,4,P006,तवरेज अखतर आलम,पुरुष,60,see_slc,2082,9_4,तवर ज अखतर आलम,तवर ज अखतर आलम_9_4,0.01821173266765006,7.0,0.07259321697026587,4.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,0,0,1,1,0
1,9,4,P007,जिवन कुमार गुप्‍ता,पुरुष,46,see_slc,2082,9_4,ज वन क म र ग प त,ज वन क म र ग प त_9_4,0.007347100873709293,9.0,0.0,0.0,0,0,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,1,0,1,0,0
1,9,4,P009,हरि नारायण चौधरी,पुरुष,52,see_slc,2082,9_4,हर न र यण च धर,हर न र यण च धर_9_4,0.03459378191308295,6.0,0.0,0.0,0,0,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,1,0,0,0,0
1,9,4,P011,जयराम थारु,पुरुष,43,below_slc,2082,9_4,जयर म थ र,जयर म थ र_9_4,0.0014183592420288211,15.0,0.0010943460384433945,18.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.000896376,13.0,0.0,1,0,0,0,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,0,0,0,0,0
1,9,4,P017,गोल्छा  राई,पुरुष,44,see_slc,2082,9_4,ग ल छ र ई,ग ल छ र ई_9_4,0.0021275388630432315,13.0,0.0020234625874938038,14.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.001920806,11.0,0.0,1,0,0,0,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,0,0,0,0,0
1,9,4,P034,हरनु मुसहर,पुरुष,67,below_slc,2082,9_4,हरन म सहर,हरन म सहर_9_4,0.000538976511970952,24.0,0.00933905809612525,8.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.000725638,14.0,0.0,1,0,0,0,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,0,0,0,0,0
1,9,4,P046,कृष्ण कुमार अटल,पुरुष,45,plus2,2082,9_4,क ष ण क म र अटल,क ष ण क म र अटल_9_4,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,1,0,1,0,0
1,9,4,P052,हरि बहादुर बस्नेत,पुरुष,58,plus2,2082,9_4,हर बह द र बस न त,हर बह द र बस न त_9_4,7.091796210144105e-05,45.0,0.0,0.0,0,0,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,0,0,0,0,0
1,9,4,P078,कल्पना देेवि यादव,महिला,46,see_slc,2082,9_4,कल पन द व य दव,कल पन द व य दव_9_4,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,0,0,0,0,0
1,9,4,P085,नुमा लिम्बु,महिला,39,plus2,2082,9_4,न म ल म ब,न म ल म ब_9_4,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,0,0,0,0,0
1,9,4,P086,अशोक शर्मा,पुरुष,36,plus2,2082,9_4,अश क शर म,अश क शर म_9_4,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.047635159,16,0.087489151,0.435553406,0.348064255,0,0,0,0,0,0,0,0,0,0,0
1,9,5,P000,सुजित कुमार साह,पुरुष,27,bachelors,2082,9_5,स ज त क म र स ह,स ज त क म र स ह_9_5,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,1,0,0,0,0,0
1,9,5,P000,सूर्य नारायण ठाकुर,पुरुष,45,see_slc,2082,9_5,स र य न र यण ठ क र,स र य न र यण ठ क र_9_5,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,1,0,0,0,0,0
1,9,5,P000,ममता यादव,महिला,41,see_slc,2082,9_5,ममत य दव,ममत य दव_9_5,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,1,0,0,0,0,0
1,9,5,P000,विकाश श्रेष्‍ठ,पुरुष,60,see_slc,2082,9_5,व क श श र ष ठ,व क श श र ष ठ_9_5,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,1,0,0,0,0,0
1,9,5,P000,राज कुमार राजवंशी,पुरुष,57,plus2,2082,9_5,र ज क म र र जव श,र ज क म र र जव श_9_5,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,1,0,0,0,0,0
1,9,5,P000,जय नारायण शर्मा,पुरुष,54,below_slc,2082,9_5,जय न र यण शर म,जय न र यण शर म_9_5,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,1,0,0,0,0,0
1,9,5,P000,मोहमद रेजा हुसैन,पुरुष,51,see_slc,2082,9_5,म हमद र ज ह स न,म हमद र ज ह स न_9_5,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.028198278,7.0,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,1,0,0,0,0,0
1,9,5,P000,अमर कुमार यादव,पुरुष,25,bachelors,2082,9_5,अमर क म र य दव,अमर क म र य दव_9_5,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,1,0,0,0,0,0
1,9,5,P001,मनोज कुमार अग्रवाल,पुरुष,47,see_slc,2082,9_5,मन ज क म र अग रव ल,मन ज क म र अग रव ल_9_5,0.14010788961376708,3.0,0.34679993582390845,2.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,0,0,1,1,1
1,9,5,P002,फुल कुमार लालवानी,पुरुष,64,bachelors,2082,9_5,फ ल क म र ल लव न,फ ल क म र ल लव न_9_5,0.36600734124920126,1.0,0.38444112921185536,1.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,0,0,1,1,1
1,9,5,P003,शिव कुमार मंडल (केवट),पुरुष,50,plus2,2082,9_5,श व क म र म डल क वट,श व क म र म डल क वट_9_5,0.11276396546343494,4.0,0.1076410257638272,3.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.259513209,2.0,0.0,0,0,0,0.259513209,2.0,0.0,1,0,0,0,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,0,0,1,1,0
1,9,5,P004,आशा झा,महिला,42,bachelors,2082,9_5,आश झ,आश झ_9_5,0.04320042799185626,7.0,0.0,0.0,0,0,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.033867617,6.0,0.0,1,0,0,0,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,1,1,1,0,0
1,9,5,P005,कुमोद राय,पुरुष,45,plus2,2082,9_5,क म द र य,क म द र य_9_5,0.050898337073308465,6.0,0.010589055102837397,7.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.036791333,4.0,0.0,1,0,0,0,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,0,0,1,1,0
1,9,5,P006,राज कुमार यादव,पुरुष,53,see_slc,2082,9_5,र ज क म र य दव,र ज क म र य दव_9_5,0.18919320562928177,2.0,0.07259321697026587,4.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.258088454,3.0,0.0,0,0,0,0.258088454,3.0,0.0,1,0,0,0,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,0,0,1,1,0
1,9,5,P007,परमेश्वर मुर्मु,पुरुष,46,plus2,2082,9_5,परम श वर म र म,परम श वर म र म_9_5,0.05355842534662882,5.0,0.0,0.0,0,0,1,1,78.61,62.91,25.240000000000002,6.01,0.035544672,5.0,0.0,0,0,0,0.035544672,5.0,0.0,1,0,0,0,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,1,0,1,0,0
1,9,5,P009,नरेश कुमार लाभ,पुरुष,43,below_slc,2082,9_5,नर श क म र ल भ,नर श क म र ल भ_9_5,0.00044582485027715445,31.0,0.0,0.0,0,0,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,1,0,0,0,0
1,9,5,P011,गंगा कुमारी राजवंशी,महिला,25,bachelors,2082,9_5,ग ग क म र र जव श,ग ग क म र र जव श_9_5,0.0009808146706097398,17.0,0.0010943460384433945,18.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,0,0,0,0,0
1,9,5,P014,राजेन्द्र प्रसाद मण्डल केवट,पुरुष,46,see_slc,2082,9_5,र ज न द र प रस द मण डल क वट,र ज न द र प रस द मण डल क वट_9_5,0.0,0.0,0.0029932878513221953,11.0,1,1,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,0,0,0,0,0
1,9,5,P017,सकुन्तला श्रेष्‍ठ,महिला,34,plus2,2082,9_5,सक न तल श र ष ठ,सक न तल श र ष ठ_9_5,0.0004904073353048699,28.0,0.0020234625874938038,14.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,0,0,0,0,0
1,9,5,P034,मंगल ऋषिदेव,पुरुष,42,see_slc,2082,9_5,म गल ऋष द व,म गल ऋष द व_9_5,0.0011145621256928862,16.0,0.00933905809612525,8.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.001528644,11.0,0.0,0,0,0,0.001528644,11.0,0.0,1,0,0,0,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,0,0,0,0,0
1,9,5,P052,गंगा प्रसाद गिरी,पुरुष,70,below_slc,2082,9_5,ग ग प रस द ग र,ग ग प रस द ग र_9_5,0.00011888662674057452,44.0,0.0,0.0,0,0,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,0,0,0,0,0
1,9,5,P056,योगेन्द्र मण्डल,पुरुष,54,bachelors,2082,9_5,य ग न द र मण डल,य ग न द र मण डल_9_5,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.323834966,1.0,1.0,0,0,0,0.0,0.0,0.0,0,1,1,1,4.105839547,16,0.064321757,0.323834966,0.259513209,0,0,0,0,0,0,0,0,0,0,0
1,9,6,P000,खडा नन्द रिजाल,पुरुष,63,see_slc,2082,9_6,खड नन द र ज ल,खड नन द र ज ल_9_6,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.342538055,15,0.152662074,0.437967821,0.285305747,0,0,0,0,0,1,0,0,0,0,0
1,9,6,P000,उत्तम दाहाल,पुरुष,45,see_slc,2082,9_6,उत तम द ह ल,उत तम द ह ल_9_6,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.342538055,15,0.152662074,0.437967821,0.285305747,0,0,0,0,0,1,0,0,0,0,0
1,9,6,P000,किरण खडका,पुरुष,47,unknown,2082,9_6,क रण खडक,क रण खडक_9_6,0.0,0.0,0.0,0.0,1,1,1,1,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.342538055,15,0.152662074,0.437967821,0.285305747,0,0,0,0,0,1,0,0,0,0,0
1,9,6,P001,विनोद प्रसाद ढकाल,पुरुष,57,bachelors,2082,9_6,व न द प रस द ढक ल,व न द प रस द ढक ल_9_6,0.23942948876265743,2.0,0.34679993582390845,2.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.0,0.0,0.0,1,1,1,0.285305747,2.0,0.0,1,0,0,0,3.342538055,15,0.152662074,0.437967821,0.285305747,0,0,0,0,0,0,0,0,1,1,1
1,9,6,P002,डा शेखर कोइराला,पुरुष,75,masters,2082,9_6,ड श खर क इर ल,ड श खर क इर ल_9_6,0.29278834280069155,1.0,0.38444112921185536,1.0,0,0,0,0,78.61,62.91,25.240000000000002,6.01,0.437967821,1.0,1.0,0,0,0,0.437967821,1.0,1.0,1,0,0,0,3.342538055,15,0.152662074,0.437967821,0.285305747,0,0,0,0,0,0,0,0,1,1,1
