state_id,district_id,const_id,party_id,candidate_name,gender,age,vote_received,election_year,qualification,total_votes_const,vote_share,rank_in_const,won_seat,top1_vote_share,top2_vote_share,margin_top1_top2,num_candidates,enp,seat_id,candidate_name_norm,candidate_key,pr_share_seat_79,pr_rank_seat_79,pr_share_district_74,pr_rank_district_74,missing_pr_share_seat_79,missing_pr_rank_seat_79,missing_pr_share_district_74,missing_pr_rank_district_74,Literacy Rate 2078,edu_below_slc,edu_slc_to_inter,edu_grad_or_higher,cand_vote_share_prev_74,cand_rank_prev_74,cand_won_prev_74,missing_cand_vote_share_prev_74,missing_cand_rank_prev_74,missing_cand_won_prev_74,party_vote_share_prev_74,party_rank_prev_74,party_won_prev_74,party_contested_prev_74,missing_party_vote_share_prev_74,missing_party_rank_prev_74,missing_party_won_prev_74,enp_prev_74,num_candidates_prev_74,margin_prev_74,top1_share_prev_74,top2_share_prev_74,missing_enp_prev_74,missing_num_candidates_prev_74,missing_margin_prev_74,missing_top1_share_prev_74,missing_top2_share_prev_74,is_independent,is_alternative_party,is_youth_favoured_party,has_national_leader_presence,is_old_established_party,was_in_ousted_government
7,71,1,P004,टंक प्रसाद जैशी(ढुंगाना),पुरुष,41,1869,2079,plus2,60878,0.030700746,5,0,0.49942508,0.297003844,0.202421236,11,2.843701683,71_1,ट क प रस द ज श ढ ग न,ट क प रस द ज श ढ ग न_71_1,0.04076311399744117,6.0,0.0,0.0,0,0,1,1,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.480057245,12,0.344944061,0.565833484,0.220889423,0,0,0,0,0,0,1,1,1,0,0
7,71,1,P000,ललित बहादुर थापा,पुरुष,40,363,2079,see_slc,60878,0.005962745,6,0,0.49942508,0.297003844,0.202421236,11,2.843701683,71_1,लल त बह द र थ प,लल त बह द र थ प_71_1,0.0,0.0,0.0,0.0,1,1,1,1,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.480057245,12,0.344944061,0.565833484,0.220889423,0,0,0,0,0,1,0,0,0,0,0
7,71,1,P000,विजयराज सिंह मयाल,पुरुष,44,230,2079,plus2,60878,0.003778048,7,0,0.49942508,0.297003844,0.202421236,11,2.843701683,71_1,व जयर ज स ह मय ल,व जयर ज स ह मय ल_71_1,0.0,0.0,0.0,0.0,1,1,1,1,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.480057245,12,0.344944061,0.565833484,0.220889423,0,0,0,0,0,1,0,0,0,0,0
7,71,1,P034,भोज बहादुर विश्वकर्मा,पुरुष,44,122,2079,below_slc,60878,0.002004008,8,0,0.49942508,0.297003844,0.202421236,11,2.843701683,71_1,भ ज बह द र व श वकर म,भ ज बह द र व श वकर म_71_1,0.0013279997408780994,13.0,4.783210196332382e-05,41.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.480057245,12,0.344944061,0.565833484,0.220889423,0,0,0,0,0,0,0,0,0,0,0
7,71,1,P011,धन बहादुर मगर,पुरुष,70,107,2079,see_slc,60878,0.001757614,9,0,0.49942508,0.297003844,0.202421236,11,2.843701683,71_1,धन बह द र मगर,धन बह द र मगर_71_1,0.0014899509287900627,12.0,0.0022812233244046743,14.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.00112043,11.0,0.0,0,0,0,0.00112043,11.0,0.0,1,0,0,0,2.480057245,12,0.344944061,0.565833484,0.220889423,0,0,0,0,0,0,0,0,0,0,0
7,71,1,P041,मान बहादुर चौधरी,पुरुष,40,90,2079,unknown,60878,0.001478367,10,0,0.49942508,0.297003844,0.202421236,11,2.843701683,71_1,म न बह द र च धर,म न बह द र च धर_71_1,0.000825951058351013,16.0,0.0,0.0,0,0,1,1,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.480057245,12,0.344944061,0.565833484,0.220889423,0,0,0,0,0,0,0,0,0,0,0
7,71,1,P055,तिलक बहादुर शाही,पुरुष,69,54,2079,unknown,60878,0.00088702,11,0,0.49942508,0.297003844,0.202421236,11,2.843701683,71_1,त लक बह द र श ह,त लक बह द र श ह_71_1,0.0006154145140654607,20.0,0.0003495422835781356,20.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.480057245,12,0.344944061,0.565833484,0.220889423,0,0,0,0,0,0,0,0,0,0,0
7,71,2,P009,अरुन कुमार चौधरी,पुरुष,37,21871,2079,see_slc,56710,0.385663904,1,1,0.385663904,0.284394287,0.101269617,9,3.298917173,71_2,अर न क म र च धर,अर न क म र च धर_71_2,0.33237224606095556,1.0,0.0,0.0,0,0,1,1,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.521602547,6,0.033352023,0.455009134,0.421657111,0,0,0,0,0,0,1,0,0,0,0
7,71,2,P001,झपट बहादुर रावल,पुरुष,47,16128,2079,masters,56710,0.284394287,2,0,0.385663904,0.284394287,0.101269617,9,3.298917173,71_2,झपट बह द र र वल,झपट बह द र र वल_71_2,0.2173979410118553,2.0,0.2576053042121685,2.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.455009134,1.0,1.0,0,0,0,0.455009134,1.0,1.0,1,0,0,0,2.521602547,6,0.033352023,0.455009134,0.421657111,0,0,0,0,0,0,0,0,1,1,0
7,71,2,P003,भगत बहादुर बढुवाल,पुरुष,50,15116,2079,unknown,56710,0.26654911,3,0,0.385663904,0.284394287,0.101269617,9,3.298917173,71_2,भगत बह द र बढ व ल,भगत बह द र बढ व ल_71_2,0.133274537406082,4.0,0.17311173579018632,3.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.521602547,6,0.033352023,0.455009134,0.421657111,0,0,0,0,0,0,0,0,1,1,1
