district_id,party_id,votes_received,year
29,P001,70360,2074
29,P002,65742,2074
29,P003,31620,2074
29,P092,5761,2074
29,P005,2084,2074
29,P011,1068,2074
29,P014,877,2074
29,P113,751,2074
29,P022,670,2074
29,P058,618,2074
29,P006,491,2074
29,P097,282,2074
29,P029,161,2074
29,P074,118,2074
29,P096,116,2074
29,P059,84,2074
29,P012,67,2074
29,P100,63,2074
29,P115,55,2074
29,P055,52,2074
29,P104,43,2074
29,P105,41,2074
29,P109,37,2074
29,P023,31,2074
29,P098,27,2074
29,P099,26,2074
29,P102,25,2074
29,P114,21,2074
29,P073,21,2074
29,P101,20,2074
29,P107,17,2074
29,P111,13,2074
29,P017,12,2074
29,P027,11,2074
29,P015,9,2074
29,P018,8,2074
29,P110,7,2074
29,P108,6,2074
29,P039,6,2074
29,P117,5,2074
29,P103,5,2074
29,P106,5,2074
29,P036,5,2074
29,P091,4,2074
29,P033,3,2074
29,P034,3,2074
29,P021,3,2074
29,P112,2,2074
29,P116,2,2074
30,P001,51021,2074
30,P002,41332,2074
30,P003,29729,2074
30,P097,9767,2074
30,P092,1564,2074
30,P096,1224,2074
30,P005,681,2074
30,P014,550,2074
30,P022,514,2074
30,P059,361,2074
30,P058,286,2074
30,P012,222,2074
30,P029,213,2074
30,P106,139,2074
30,P011,138,2074
30,P006,121,2074
30,P100,78,2074
30,P113,74,2074
30,P109,69,2074
30,P074,67,2074
30,P099,63,2074
30,P101,40,2074
30,P055,36,2074
30,P017,34,2074
30,P104,29,2074
30,P021,23,2074
30,P111,20,2074
30,P114,19,2074
30,P102,19,2074
30,P036,16,2074
30,P098,16,2074
30,P027,15,2074
30,P091,14,2074
30,P018,13,2074
30,P023,13,2074
30,P039,9,2074
30,P116,9,2074
30,P103,8,2074
30,P015,8,2074
30,P033,8,2074
30,P108,8,2074
30,P115,7,2074
30,P110,7,2074
30,P105,6,2074
30,P034,6,2074
30,P073,5,2074
30,P117,5,2074
30,P112,3,2074
30,P107,2,2074
31,P001,59258,2074
31,P002,41085,2074
31,P003,25647,2074
31,P005,21261,2074
31,P092,3856,2074
31,P014,1291,2074
31,P022,607,2074
31,P059,322,2074
31,P012,312,2074
31,P006,307,2074
31,P055,292,2074
31,P058,258,2074
31,P097,193,2074
31,P113,157,2074
31,P011,126,2074
31,P104,111,2074
31,P017,95,2074
31,P074,76,2074
31,P029,75,2074
31,P096,70,2074
31,P111,56,2074
31,P100,43,2074
31,P098,40,2074
31,P106,40,2074
31,P102,34,2074
31,P023,33,2074
31,P099,30,2074
31,P036,20,2074
31,P114,17,2074
31,P101,14,2074
31,P108,13,2074
31,P105,12,2074
31,P039,11,2074
31,P103,11,2074
31,P110,9,2074
31,P021,9,2074
31,P115,9,2074
31,P033,8,2074
31,P034,8,2074
31,P112,7,2074
31,P015,6,2074
31,P107,6,2074
31,P018,5,2074
31,P027,5,2074
31,P091,4,2074
31,P117,4,2074
31,P116,3,2074
31,P073,3,2074
31,P109,2,2074
32,P002,55518,2074
32,P029,41003,2074
32,P001,38818,2074
32,P003,33270,2074
32,P006,25364,2074
32,P104,4718,2074
32,P018,1724,2074
32,P036,1252,2074
32,P005,1105,2074
32,P058,924,2074
32,P022,787,2074
32,P092,687,2074
32,P023,479,2074
32,P012,473,2074
32,P097,462,2074
32,P113,429,2074
32,P014,389,2074
32,P114,386,2074
32,P011,358,2074
32,P096,173,2074
32,P021,116,2074
32,P055,89,2074
32,P074,63,2074
32,P039,40,2074
32,P027,35,2074
32,P102,32,2074
32,P111,29,2074
32,P110,28,2074
32,P098,27,2074
32,P100,25,2074
32,P059,25,2074
32,P103,19,2074
32,P099,18,2074
32,P101,18,2074
32,P073,15,2074
32,P033,14,2074
32,P116,14,2074
32,P108,14,2074
32,P091,10,2074
32,P105,9,2074
32,P109,8,2074
32,P015,8,2074
32,P017,7,2074
32,P106,7,2074
32,P112,6,2074
32,P115,6,2074
32,P117,4,2074
32,P107,3,2074
32,P034,2,2074
33,P002,52447,2074
33,P001,46943,2074
33,P006,43255,2074
33,P029,37203,2074
33,P003,18387,2074
33,P005,5054,2074
33,P104,4008,2074
33,P097,2165,2074
33,P092,1660,2074
33,P014,1086,2074
33,P096,713,2074
33,P022,682,2074
33,P114,590,2074
33,P012,571,2074
33,P058,557,2074
33,P036,552,2074
33,P113,544,2074
33,P011,518,2074
33,P018,406,2074
33,P023,341,2074
33,P039,267,2074
33,P055,167,2074
33,P027,92,2074
33,P074,63,2074
33,P103,62,2074
33,P115,61,2074
33,P098,56,2074
33,P099,42,2074
33,P100,37,2074
33,P111,32,2074
33,P105,31,2074
33,P033,29,2074
33,P110,29,2074
33,P108,27,2074
33,P107,26,2074
33,P102,23,2074
33,P021,21,2074
33,P101,19,2074
33,P015,18,2074
33,P112,17,2074
33,P059,16,2074
33,P017,15,2074
33,P091,14,2074
33,P109,13,2074
33,P073,13,2074
33,P116,13,2074
33,P106,8,2074
33,P034,8,2074
33,P117,5,2074
34,P006,53821,2074
34,P002,50592,2074
34,P001,22156,2074
34,P029,17414,2074
34,P003,11819,2074
34,P104,11163,2074
34,P005,4151,2074
34,P097,1375,2074
34,P092,1301,2074
34,P022,844,2074
34,P014,586,2074
34,P058,577,2074
34,P012,566,2074
34,P018,507,2074
34,P096,472,2074
34,P114,399,2074
34,P023,393,2074
34,P011,316,2074
34,P055,252,2074
34,P036,199,2074
34,P113,179,2074
34,P039,118,2074
34,P074,97,2074
34,P033,86,2074
34,P108,75,2074
34,P110,63,2074
34,P027,62,2074
34,P099,58,2074
34,P112,57,2074
34,P017,45,2074
34,P091,44,2074
34,P111,43,2074
34,P102,42,2074
34,P105,41,2074
34,P100,32,2074
34,P059,30,2074
34,P021,28,2074
34,P103,26,2074
34,P101,25,2074
34,P073,22,2074
34,P098,21,2074
34,P106,20,2074
34,P117,18,2074
34,P015,18,2074
34,P116,18,2074
34,P107,18,2074
34,P115,14,2074
34,P034,13,2074
34,P109,12,2074
35,P001,93534,2074
35,P002,81104,2074
35,P003,42851,2074
35,P092,9707,2074
35,P097,6750,2074
35,P036,2039,2074
35,P096,1827,2074
35,P005,1733,2074
35,P014,1492,2074
35,P022,1098,2074
35,P113,629,2074
35,P012,522,2074
35,P058,315,2074
35,P029,266,2074
35,P006,177,2074
35,P055,162,2074
35,P011,148,2074
35,P091,74,2074
35,P017,73,2074
35,P074,52,2074
35,P059,44,2074
35,P114,27,2074
35,P098,21,2074
35,P100,20,2074
35,P023,20,2074
35,P104,15,2074
35,P101,14,2074
35,P103,14,2074
35,P021,13,2074
35,P099,11,2074
35,P111,11,2074
35,P108,10,2074
35,P073,10,2074
35,P102,8,2074
35,P034,6,2074
35,P033,6,2074
35,P110,5,2074
35,P107,5,2074
35,P116,5,2074
35,P106,4,2074
35,P027,4,2074
35,P117,3,2074
35,P015,3,2074
35,P115,3,2074
35,P039,2,2074
35,P112,2,2074
35,P105,1,2074
35,P109,1,2074
35,P018,1,2074
36,P002,35419,2074
36,P003,34733,2074
36,P014,18413,2074
36,P001,17813,2074
36,P022,1018,2074
36,P092,763,2074
36,P005,689,2074
36,P006,454,2074
36,P059,348,2074
36,P097,255,2074
36,P098,248,2074
36,P058,135,2074
36,P017,118,2074
36,P055,89,2074
36,P096,89,2074
36,P012,76,2074
36,P011,53,2074
36,P100,46,2074
36,P074,43,2074
36,P113,40,2074
36,P029,31,2074
36,P104,24,2074
36,P036,23,2074
36,P015,23,2074
36,P102,16,2074
36,P107,15,2074
36,P023,15,2074
36,P111,13,2074
36,P073,13,2074
36,P114,12,2074
36,P101,12,2074
36,P018,12,2074
36,P103,11,2074
36,P117,6,2074
36,P021,5,2074
36,P116,5,2074
36,P034,5,2074
36,P110,3,2074
36,P099,3,2074
36,P106,3,2074
36,P027,3,2074
36,P039,2,2074
36,P112,2,2074
36,P033,2,2074
36,P105,2,2074
36,P108,1,2074
36,P109,1,2074
36,P091,1,2074
36,P115,0,2074
37,P002,1946,2074
37,P003,1430,2074
37,P001,523,2074
37,P097,93,2074
37,P005,44,2074
37,P022,38,2074
37,P092,26,2074
37,P096,10,2074
37,P014,6,2074
37,P058,2,2074
37,P006,2,2074
37,P107,1,2074
37,P034,1,2074
37,P055,1,2074
37,P105,0,2074
37,P091,0,2074
37,P108,0,2074
37,P074,0,2074
37,P015,0,2074
37,P117,0,2074
37,P101,0,2074
37,P110,0,2074
37,P109,0,2074
37,P021,0,2074
37,P098,0,2074
37,P023,0,2074
37,P059,0,2074
37,P102,0,2074
37,P112,0,2074
37,P033,0,2074
37,P106,0,2074
37,P115,0,2074
37,P116,0,2074
37,P073,0,2074
37,P113,0,2074
37,P017,0,2074
37,P104,0,2074
37,P099,0,2074
37,P100,0,2074
37,P027,0,2074
37,P103,0,2074
37,P039,0,2074
37,P111,0,2074
37,P036,0,2074
37,P018,0,2074
37,P011,0,2074
37,P012,0,2074
37,P029,0,2074
37,P114,0,2074
38,P001,33309,2074
38,P002,27229,2074
38,P003,7805,2074
38,P005,1477,2074
38,P092,870,2074
38,P014,773,2074
38,P006,229,2074
38,P097,188,2074
38,P059,185,2074
38,P022,180,2074
38,P058,89,2074
38,P096,64,2074
38,P017,43,2074
38,P055,33,2074
38,P098,27,2074
38,P015,25,2074
38,P099,20,2074
38,P011,18,2074
38,P012,17,2074
38,P074,14,2074
38,P113,9,2074
38,P111,6,2074
38,P073,6,2074
38,P029,5,2074
38,P101,4,2074
38,P102,4,2074
38,P100,4,2074
38,P036,3,2074
38,P109,3,2074
38,P103,3,2074
38,P039,2,2074
38,P114,2,2074
38,P116,2,2074
38,P023,2,2074
38,P027,2,2074
38,P108,2,2074
38,P018,1,2074
38,P104,1,2074
38,P105,1,2074
38,P110,1,2074
38,P115,1,2074
38,P106,1,2074
38,P033,1,2074
38,P112,1,2074
38,P107,0,2074
38,P091,0,2074
38,P117,0,2074
38,P034,0,2074
38,P021,0,2074
39,P001,82648,2074
39,P002,60789,2074
39,P003,13881,2074
39,P092,7327,2074
39,P005,3303,2074
39,P006,1387,2074
39,P014,1163,2074
39,P012,459,2074
39,P022,342,2074
39,P017,307,2074
39,P097,304,2074
39,P113,241,2074
39,P058,209,2074
39,P073,158,2074
39,P096,108,2074
39,P055,92,2074
39,P091,83,2074
39,P059,62,2074
39,P034,61,2074
39,P098,52,2074
39,P074,52,2074
39,P029,52,2074
39,P011,39,2074
39,P107,19,2074
39,P100,17,2074
39,P111,16,2074
39,P023,16,2074
39,P018,15,2074
39,P104,14,2074
39,P114,11,2074
39,P102,11,2074
39,P117,9,2074
39,P036,9,2074
39,P116,8,2074
39,P108,8,2074
39,P101,7,2074
39,P103,6,2074
39,P105,5,2074
39,P109,4,2074
39,P033,4,2074
39,P106,3,2074
39,P110,2,2074
39,P027,2,2074
39,P112,2,2074
39,P039,2,2074
39,P021,1,2074
39,P015,1,2074
39,P099,1,2074
39,P115,0,2074
40,P001,55285,2074
40,P002,53719,2074
40,P003,10794,2074
40,P092,2751,2074
40,P055,1424,2074
40,P014,761,2074
40,P005,678,2074
40,P022,418,2074
40,P058,266,2074
40,P097,243,2074
40,P012,202,2074
40,P006,123,2074
40,P017,112,2074
40,P096,107,2074
40,P113,71,2074
40,P011,67,2074
40,P073,62,2074
40,P074,61,2074
40,P029,31,2074
40,P059,22,2074
40,P033,20,2074
40,P023,18,2074
40,P100,16,2074
40,P098,15,2074
40,P110,15,2074
40,P103,13,2074
40,P114,11,2074
40,P039,11,2074
40,P036,10,2074
40,P101,9,2074
40,P108,9,2074
40,P018,9,2074
40,P107,8,2074
40,P115,8,2074
40,P105,8,2074
40,P021,7,2074
40,P102,7,2074
40,P104,6,2074
40,P034,6,2074
40,P111,5,2074
40,P117,4,2074
40,P027,4,2074
40,P112,3,2074
40,P099,3,2074
40,P015,2,2074
40,P116,2,2074
40,P109,2,2074
40,P106,0,2074
40,P091,0,2074
41,P001,61424,2074
41,P002,55346,2074
41,P003,7445,2074
41,P092,3230,2074
41,P005,2430,2074
41,P055,716,2074
41,P014,538,2074
41,P017,304,2074
41,P097,296,2074
41,P012,244,2074
41,P006,189,2074
41,P058,172,2074
41,P022,134,2074
41,P033,95,2074
41,P096,70,2074
41,P011,40,2074
41,P091,31,2074
41,P074,30,2074
41,P029,28,2074
41,P073,26,2074
41,P023,17,2074
41,P098,14,2074
41,P101,11,2074
41,P111,10,2074
41,P107,9,2074
41,P100,9,2074
41,P102,9,2074
41,P018,8,2074
41,P059,8,2074
41,P034,6,2074
41,P113,6,2074
41,P036,6,2074
41,P108,4,2074
41,P103,4,2074
41,P115,4,2074
41,P110,4,2074
41,P027,4,2074
41,P114,3,2074
41,P104,2,2074
41,P099,2,2074
41,P015,2,2074
41,P105,2,2074
41,P116,2,2074
41,P021,1,2074
41,P106,1,2074
41,P117,1,2074
41,P039,0,2074
41,P109,0,2074
41,P112,0,2074
42,P001,60062,2074
42,P002,45544,2074
42,P003,9380,2074
42,P092,1988,2074
42,P012,1682,2074
42,P097,564,2074
42,P058,314,2074
42,P005,281,2074
42,P055,273,2074
42,P022,261,2074
42,P014,232,2074
42,P017,224,2074
42,P113,170,2074
42,P096,92,2074
42,P006,64,2074
42,P074,49,2074
42,P011,31,2074
42,P029,16,2074
42,P098,12,2074
42,P023,12,2074
42,P073,11,2074
42,P100,10,2074
42,P102,9,2074
42,P110,8,2074
42,P108,7,2074
42,P033,6,2074
42,P114,6,2074
42,P107,5,2074
42,P099,5,2074
42,P112,4,2074
42,P103,3,2074
42,P015,3,2074
42,P034,3,2074
42,P036,3,2074
42,P021,3,2074
42,P117,3,2074
42,P039,2,2074
42,P059,2,2074
42,P018,2,2074
42,P109,2,2074
42,P101,2,2074
42,P104,2,2074
42,P115,2,2074
42,P116,2,2074
42,P027,1,2074
42,P111,1,2074
42,P105,0,2074
42,P091,0,2074
42,P106,0,2074
43,P001,57109,2074
43,P002,46036,2074
43,P003,8030,2074
43,P092,1909,2074
43,P017,1797,2074
43,P055,959,2074
43,P012,734,2074
43,P097,278,2074
43,P058,211,2074
43,P005,189,2074
43,P059,158,2074
43,P014,120,2074
43,P022,113,2074
43,P096,97,2074
43,P113,88,2074
43,P006,83,2074
43,P011,44,2074
43,P073,35,2074
43,P074,26,2074
43,P098,25,2074
43,P103,12,2074
43,P033,11,2074
43,P023,10,2074
43,P029,9,2074
43,P108,9,2074
43,P105,8,2074
43,P102,8,2074
43,P114,7,2074
43,P099,6,2074
43,P018,6,2074
43,P039,5,2074
43,P036,5,2074
43,P100,5,2074
43,P110,5,2074
43,P104,4,2074
43,P101,4,2074
43,P021,4,2074
43,P116,4,2074
43,P034,3,2074
43,P117,2,2074
43,P111,2,2074
43,P027,2,2074
43,P106,2,2074
43,P112,2,2074
43,P091,1,2074
43,P015,1,2074
43,P107,0,2074
43,P109,0,2074
43,P115,0,2074
44,P001,30417,2074
44,P002,28369,2074
44,P003,14962,2074
44,P012,4771,2074
44,P092,1279,2074
44,P014,694,2074
44,P022,365,2074
44,P005,278,2074
44,P058,172,2074
44,P097,53,2074
44,P113,46,2074
44,P017,46,2074
44,P055,38,2074
44,P011,35,2074
44,P029,24,2074
44,P074,18,2074
44,P096,14,2074
44,P006,13,2074
44,P098,9,2074
44,P023,9,2074
44,P103,6,2074
44,P114,6,2074
44,P021,5,2074
44,P073,3,2074
44,P107,3,2074
44,P036,2,2074
44,P101,2,2074
44,P108,2,2074
44,P110,1,2074
44,P106,1,2074
44,P102,1,2074
44,P018,1,2074
44,P109,1,2074
44,P111,1,2074
44,P039,0,2074
44,P091,0,2074
44,P099,0,2074
44,P027,0,2074
44,P100,0,2074
44,P115,0,2074
44,P059,0,2074
44,P116,0,2074
44,P112,0,2074
44,P034,0,2074
44,P117,0,2074
44,P015,0,2074
44,P033,0,2074
44,P105,0,2074
44,P104,0,2074
45,P002,71225,2074
45,P001,64118,2074
45,P003,9758,2074
45,P092,3683,2074
45,P055,1426,2074
45,P014,1024,2074
45,P012,916,2074
45,P097,787,2074
45,P005,602,2074
45,P017,510,2074
45,P006,249,2074
45,P058,246,2074
45,P022,199,2074
45,P113,175,2074
45,P029,140,2074
45,P096,131,2074
45,P036,78,2074
45,P074,43,2074
45,P059,43,2074
45,P011,43,2074
45,P098,42,2074
45,P023,24,2074
45,P107,17,2074
45,P111,13,2074
45,P114,12,2074
45,P018,11,2074
45,P021,9,2074
45,P015,9,2074
45,P104,8,2074
45,P102,8,2074
45,P110,8,2074
45,P073,8,2074
45,P103,7,2074
45,P039,7,2074
45,P100,6,2074
45,P033,5,2074
45,P099,4,2074
45,P027,3,2074
45,P117,3,2074
45,P105,3,2074
45,P112,3,2074
45,P101,2,2074
45,P034,2,2074
45,P109,2,2074
45,P106,2,2074
45,P115,2,2074
45,P116,2,2074
45,P091,1,2074
45,P108,0,2074
46,P002,115319,2074
46,P001,113584,2074
46,P006,37297,2074
46,P029,20583,2074
46,P003,18494,2074
46,P055,11853,2074
46,P092,8810,2074
46,P097,6958,2074
46,P036,2281,2074
46,P014,1881,2074
46,P012,1686,2074
46,P096,1377,2074
46,P018,1264,2074
46,P005,1264,2074
46,P023,1145,2074
46,P108,920,2074
46,P017,663,2074
46,P022,651,2074
46,P113,489,2074
46,P058,460,2074
46,P114,372,2074
46,P104,368,2074
46,P011,314,2074
46,P059,284,2074
46,P033,259,2074
46,P112,188,2074
46,P107,131,2074
46,P100,108,2074
46,P074,101,2074
46,P039,96,2074
46,P098,94,2074
46,P073,67,2074
46,P116,53,2074
46,P110,39,2074
46,P027,37,2074
46,P111,36,2074
46,P099,32,2074
46,P101,29,2074
46,P105,27,2074
46,P103,27,2074
46,P102,21,2074
46,P015,16,2074
46,P109,15,2074
46,P021,14,2074
46,P117,11,2074
46,P091,10,2074
46,P106,8,2074
46,P115,7,2074
46,P034,2,2074
47,P002,61292,2074
47,P001,60994,2074
47,P029,21967,2074
47,P006,18667,2074
47,P003,10833,2074
47,P018,6727,2074
47,P005,3611,2074
47,P014,2273,2074
47,P036,1821,2074
47,P092,1647,2074
47,P012,1507,2074
47,P097,1388,2074
47,P023,1340,2074
47,P022,987,2074
47,P055,914,2074
47,P104,728,2074
47,P113,556,2074
47,P096,463,2074
47,P114,456,2074
47,P058,360,2074
47,P017,317,2074
47,P098,234,2074
47,P011,183,2074
47,P116,151,2074
47,P074,136,2074
47,P033,66,2074
47,P108,64,2074
47,P073,56,2074
47,P111,51,2074
47,P039,45,2074
47,P110,40,2074
47,P021,34,2074
47,P109,33,2074
47,P059,32,2074
47,P100,29,2074
47,P107,29,2074
47,P103,24,2074
47,P102,22,2074
47,P101,20,2074
47,P117,17,2074
47,P027,17,2074
47,P106,15,2074
47,P112,11,2074
47,P015,8,2074
47,P099,8,2074
47,P115,8,2074
47,P091,7,2074
47,P034,5,2074
47,P105,4,2074
48,P001,3294,2074
48,P002,2896,2074
48,P005,170,2074
48,P003,129,2074
48,P092,57,2074
48,P073,25,2074
48,P097,8,2074
48,P096,5,2074
48,P014,4,2074
48,P058,4,2074
48,P022,4,2074
48,P011,3,2074
48,P106,2,2074
48,P055,2,2074
48,P006,1,2074
48,P113,1,2074
48,P029,1,2074
48,P023,1,2074
48,P059,1,2074
48,P039,1,2074
48,P018,1,2074
48,P034,0,2074
48,P101,0,2074
48,P110,0,2074
48,P109,0,2074
48,P021,0,2074
48,P098,0,2074
48,P102,0,2074
48,P112,0,2074
48,P033,0,2074
48,P115,0,2074
48,P116,0,2074
48,P107,0,2074
48,P117,0,2074
48,P015,0,2074
48,P074,0,2074
48,P108,0,2074
48,P091,0,2074
48,P114,0,2074
48,P017,0,2074
48,P104,0,2074
48,P099,0,2074
48,P100,0,2074
48,P027,0,2074
48,P103,0,2074
48,P111,0,2074
48,P036,0,2074
48,P012,0,2074
48,P105,0,2074
49,P001,18266,2074
49,P002,17348,2074
49,P003,4303,2074
49,P005,1151,2074
49,P092,527,2074
49,P097,266,2074
49,P017,139,2074
49,P113,113,2074
49,P012,84,2074
49,P096,82,2074
49,P014,65,2074
49,P058,64,2074
49,P022,62,2074
49,P055,44,2074
49,P074,26,2074
49,P006,20,2074
49,P011,13,2074
49,P029,12,2074
49,P111,5,2074
49,P114,4,2074
49,P098,3,2074
49,P116,3,2074
49,P036,2,2074
49,P103,2,2074
49,P101,2,2074
49,P023,1,2074
49,P027,1,2074
49,P105,1,2074
49,P018,1,2074
49,P033,1,2074
49,P099,1,2074
49,P100,1,2074
49,P034,1,2074
49,P102,1,2074
49,P073,0,2074
49,P115,0,2074
49,P106,0,2074
49,P112,0,2074
49,P059,0,2074
49,P021,0,2074
49,P109,0,2074
49,P110,0,2074
49,P117,0,2074
49,P015,0,2074
49,P108,0,2074
49,P091,0,2074
49,P039,0,2074
49,P107,0,2074
49,P104,0,2074
50,P002,35638,2074
50,P001,30635,2074
50,P012,15934,2074
50,P003,14450,2074
50,P005,1212,2074
50,P092,1196,2074
50,P113,869,2074
50,P014,374,2074
50,P022,364,2074
50,P006,232,2074
50,P059,165,2074
50,P055,72,2074
50,P058,66,2074
50,P017,53,2074
50,P097,43,2074
50,P011,25,2074
50,P096,25,2074
50,P074,20,2074
50,P021,18,2074
50,P029,14,2074
50,P023,13,2074
50,P104,11,2074
50,P100,9,2074
50,P114,9,2074
50,P098,6,2074
50,P108,6,2074
50,P015,4,2074
50,P111,4,2074
50,P036,4,2074
50,P039,3,2074
50,P117,3,2074
50,P033,3,2074
50,P018,3,2074
50,P101,2,2074
50,P091,2,2074
50,P105,2,2074
50,P027,2,2074
50,P073,2,2074
50,P107,1,2074
50,P110,1,2074
50,P116,1,2074
50,P102,1,2074
50,P103,1,2074
50,P109,0,2074
50,P112,0,2074
50,P115,0,2074
50,P099,0,2074
50,P106,0,2074
50,P034,0,2074
51,P001,30999,2074
51,P002,25190,2074
51,P003,6459,2074
51,P092,1571,2074
51,P005,525,2074
51,P012,475,2074
51,P055,386,2074
51,P014,227,2074
51,P022,176,2074
51,P097,153,2074
51,P058,112,2074
51,P113,93,2074
51,P017,66,2074
51,P006,40,2074
51,P096,32,2074
51,P034,22,2074
51,P011,17,2074
51,P074,15,2074
51,P098,8,2074
51,P029,6,2074
51,P023,4,2074
51,P099,4,2074
51,P107,4,2074
51,P100,3,2074
51,P103,3,2074
51,P104,2,2074
51,P036,2,2074
51,P114,2,2074
51,P033,2,2074
51,P110,2,2074
51,P015,2,2074
51,P108,2,2074
51,P039,1,2074
51,P111,1,2074
51,P027,1,2074
51,P021,1,2074
51,P073,1,2074
51,P112,1,2074
51,P102,1,2074
51,P101,1,2074
51,P091,0,2074
51,P106,0,2074
51,P115,0,2074
51,P105,0,2074
51,P018,0,2074
51,P109,0,2074
51,P116,0,2074
51,P117,0,2074
51,P059,0,2074
52,P003,8891,2074
52,P002,3668,2074
52,P001,3000,2074
52,P014,343,2074
52,P022,192,2074
52,P005,98,2074
52,P097,37,2074
52,P092,27,2074
52,P058,26,2074
52,P012,26,2074
52,P017,18,2074
52,P006,17,2074
52,P055,11,2074
52,P011,7,2074
52,P029,7,2074
52,P102,7,2074
52,P111,7,2074
52,P074,5,2074
52,P101,5,2074
52,P098,5,2074
52,P033,4,2074
52,P100,4,2074
52,P023,4,2074
52,P036,4,2074
52,P096,3,2074
52,P103,3,2074
52,P073,3,2074
52,P110,2,2074
52,P107,2,2074
52,P115,2,2074
52,P114,2,2074
52,P027,2,2074
52,P105,1,2074
52,P021,1,2074
52,P116,1,2074
52,P018,1,2074
52,P112,1,2074
52,P039,1,2074
52,P113,1,2074
52,P109,1,2074
52,P104,1,2074
52,P059,0,2074
52,P015,0,2074
52,P099,0,2074
52,P091,0,2074
52,P108,0,2074
52,P117,0,2074
52,P106,0,2074
52,P034,0,2074
53,P003,27220,2074
53,P002,15847,2074
53,P001,10545,2074
53,P005,1833,2074
53,P022,1059,2074
53,P097,675,2074
53,P012,438,2074
53,P096,334,2074
53,P058,211,2074
53,P017,111,2074
53,P092,83,2074
53,P006,75,2074
53,P055,75,2074
53,P074,66,2074
53,P029,58,2074
53,P113,58,2074
53,P103,42,2074
53,P100,38,2074
53,P011,35,2074
53,P101,27,2074
53,P014,24,2074
53,P018,23,2074
53,P102,23,2074
53,P023,22,2074
53,P039,21,2074
53,P114,18,2074
53,P111,12,2074
53,P021,11,2074
53,P036,11,2074
53,P027,9,2074
53,P108,8,2074
53,P034,6,2074
53,P099,6,2074
53,P104,6,2074
53,P105,6,2074
53,P110,6,2074
53,P112,5,2074
53,P059,5,2074
53,P115,4,2074
53,P106,3,2074
53,P109,3,2074
53,P116,3,2074
53,P107,2,2074
53,P073,2,2074
53,P098,2,2074
53,P033,2,2074
53,P091,1,2074
53,P015,1,2074
53,P117,1,2074
54,P001,24763,2074
54,P002,22846,2074
54,P012,15474,2074
54,P003,14082,2074
54,P022,597,2074
54,P092,564,2074
54,P014,459,2074
54,P097,329,2074
54,P005,300,2074
54,P113,192,2074
54,P058,122,2074
54,P096,95,2074
54,P011,54,2074
54,P055,28,2074
54,P029,21,2074
54,P111,19,2074
54,P021,19,2074
54,P074,16,2074
54,P006,15,2074
54,P017,12,2074
54,P023,10,2074
54,P114,9,2074
54,P102,7,2074
54,P100,7,2074
54,P018,6,2074
54,P036,5,2074
54,P108,5,2074
54,P110,4,2074
54,P104,4,2074
54,P106,3,2074
54,P039,3,2074
54,P107,3,2074
54,P091,2,2074
54,P073,2,2074
54,P117,1,2074
54,P116,1,2074
54,P027,1,2074
54,P015,0,2074
54,P059,0,2074
54,P099,0,2074
54,P112,0,2074
54,P033,0,2074
54,P103,0,2074
54,P115,0,2074
54,P034,0,2074
54,P098,0,2074
54,P109,0,2074
54,P101,0,2074
54,P105,0,2074
55,P001,25191,2074
55,P002,22188,2074
55,P003,17474,2074
55,P005,5038,2074
55,P092,461,2074
55,P022,437,2074
55,P058,205,2074
55,P097,165,2074
55,P012,158,2074
55,P055,123,2074
55,P014,101,2074
55,P006,92,2074
55,P011,86,2074
55,P029,50,2074
55,P074,46,2074
55,P096,45,2074
55,P111,23,2074
55,P018,22,2074
55,P102,19,2074
55,P113,16,2074
55,P036,12,2074
55,P114,12,2074
55,P098,10,2074
55,P103,9,2074
55,P105,8,2074
55,P112,8,2074
55,P099,7,2074
55,P100,7,2074
55,P039,7,2074
55,P023,7,2074
55,P033,7,2074
55,P015,7,2074
55,P027,6,2074
55,P017,6,2074
55,P107,6,2074
55,P101,5,2074
55,P034,5,2074
55,P108,5,2074
55,P110,5,2074
55,P073,5,2074
55,P115,4,2074
55,P059,4,2074
55,P091,3,2074
55,P117,3,2074
55,P104,3,2074
55,P106,3,2074
55,P109,3,2074
55,P021,2,2074
55,P116,1,2074
56,P002,73993,2074
56,P001,73011,2074
56,P003,43195,2074
56,P012,4689,2074
56,P092,4591,2074
56,P005,1677,2074
56,P022,1386,2074
56,P036,851,2074
56,P097,620,2074
56,P014,585,2074
56,P006,516,2074
56,P055,512,2074
56,P058,427,2074
56,P096,179,2074
56,P073,147,2074
56,P113,140,2074
56,P109,133,2074
56,P029,95,2074
56,P017,92,2074
56,P074,91,2074
56,P011,89,2074
56,P104,64,2074
56,P023,46,2074
56,P114,34,2074
56,P018,28,2074
56,P098,26,2074
56,P102,23,2074
56,P110,21,2074
56,P111,21,2074
56,P100,17,2074
56,P101,13,2074
56,P033,12,2074
56,P027,11,2074
56,P103,11,2074
56,P108,10,2074
56,P021,10,2074
56,P105,9,2074
56,P059,9,2074
56,P107,9,2074
56,P091,8,2074
56,P099,7,2074
56,P039,7,2074
56,P115,7,2074
56,P106,6,2074
56,P034,6,2074
56,P117,5,2074
56,P015,5,2074
56,P116,5,2074
56,P112,5,2074
57,P001,8025,2074
57,P003,4014,2074
57,P002,2043,2074
57,P005,335,2074
57,P092,70,2074
57,P014,66,2074
57,P022,63,2074
57,P114,58,2074
57,P055,45,2074
