state_id,district_id,const_id,party_id,candidate_name,gender,age,vote_received
3,17,1,P000,नेत्र बहादुर के.सी,पुरुष,36,12
3,18,1,P003,श्याम कुमार श्रेष्‍ठ,पुरुष,45,42117
3,18,1,P002,पुर्ण वहादुर तमाङ्ग,पुरुष,52,35771
3,18,1,P022,मोहन  कार्की ,पुरुष,34,3285
3,18,1,P096,शमसेर बहादुर बस्‍नेत,पुरुष,63,343
3,18,1,P014,कोमल बहादुर मगर,पुरुष,49,336
3,18,1,P113,गणेश वहादुर खड्गी नेवा,पुरुष,35,278
3,18,1,P101,दिल कुमार थापा मगर,पुरुष,29,276
3,18,1,P006,अमृत बहादुर सुनुवार,पुरुष,30,270
3,18,1,P029,रिता माया कार्की,महिला,31,233
3,18,1,P017,शान्त कुमार मगर,पुरुष,25,118
3,18,1,p091,शम्भु नेपालि,पुरुष,38,55
3,18,1,P115,बिजय बुमार गोले,पुरुष,46,48
3,19,1,P001,गणेश कुमार पहाडी,पुरुष,47,32529
3,19,1,P002,प्रेमचन्द्र दाहाल,पुरुष,51,22389
3,19,1,P022,छत्र बहादुर थापा,पुरुष,45,888
3,19,1,P014,चुल बहादुर पुलामी,पुरुष,35,648
3,19,1,P113,लोकेन्द्र वहादुर कार्की,पुरुष,48,343
3,19,1,P006,टिका सिं तामाङ,पुरुष,48,236
3,19,1,P033,योगीन्द्र प्रसाद पराजुली,पुरुष,49,128
3,19,2,P003,हरिवोल प्रसाद गजुरेल,पुरुष,62,30179
3,19,2,P002,नरेन्द्र जंग थापा,पुरुष,60,18127
3,19,2,P022,सिद्धि कु श्रेष्ठ भन्ने भक्त लाल श्रेष्ठ,पुरुष,52,1272
3,19,2,P014,हरी बहादुर श्रेष्‍ठ,पुरुष,48,455
3,19,2,P074,सरगम गिरी,पुरुष,27,382
3,19,2,P006,मिन वहादुर आले,पुरुष,35,371
3,19,2,P055,कर्ण वहादुर कामी,पुरुष,33,160
3,19,2,P012,मान बहादुर लो,पुरुष,48,121
3,19,2,P113,थल प्रसाद देवकोटा,पुरुष,50,104
3,19,2,P033,पर्सु्राम प्याकुरेल,पुरुष,53,86
2,20,1,P003,मातृका प्रसाद यादव,पुरुष,59,26418
2,20,1,P006,दीपक कार्की,पुरुष,53,17296
2,20,1,P002,आनन्द प्रसाद ढुँगाना,पुरुष,67,15679
2,20,1,P000,मनोज मल्ल ठकुरी,पुरुष,48,3492
2,20,1,P000,प्रदिप साह तेली,पुरुष,38,251
2,20,1,P014,देव नारायण यादव,पुरुष,60,235
2,20,1,P000,देवनारायण महतो,पुरुष,57,222
2,20,1,P055,मेक बहादुर बलम्पाकी,पुरुष,31,212
2,20,1,P091,गोवर्धन दास तत्मा,पुरुष,64,205
2,20,1,P000,परशुराम साह,पुरुष,46,121
2,20,1,P000,सूर्य नारायण यादव,पुरुष,46,112
2,20,1,P000,राम नाथ यादव,पुरुष,42,95
2,20,1,P000,देवेन्‍द्र कुमार यादव,पुरुष,36,94
2,20,1,P000,सुर्य नारायण यादव,पुरुष,48,73
2,20,1,P000,सिनोद मंण्‍डल,पुरुष,37,66
2,20,1,P000,रामदेव यादव,पुरुष,44,62
2,20,1,P000,अरुण कुमार यादव,पुरुष,46,43
2,20,1,P000,लक्ष्मण यादव,पुरुष,45,21
2,20,2,P006,उमाशंकर अरगरिया,पुरुष,40,32044
2,20,2,P003,राम चन्द्र झा,पुरुष,63,18715
2,20,2,P002,राम कृष्ण यादव,पुरुष,55,15442
2,20,2,P096,रम अशिष यादव,पुरुष,42,666
2,20,2,P014,किरण कुमार मण्डल,पुरुष,39,307
2,20,2,P000,जित नारायण झा,पुरुष,46,216
2,20,2,P000,फुलेश्वर यादव,पुरुष,72,209
2,20,2,P018,श्री नारायण पासवान,पुरुष,48,155
2,20,2,P000,मेथला राउत ग्वार,पुरुष,53,98
2,20,2,P000,दिपेन्द्र मोरबैता,पुरुष,39,73
2,20,2,P000,राम हृदय साह,पुरुष,55,56
2,20,2,P000,रीता देवी ठाकुर,महिला,40,42
2,20,3,P029,राजेन्द्र महतो,पुरुष,58,30750
2,20,3,P002,विमलेन्द्र निधि,पुरुष,61,27847
2,20,3,P003,राम सिंह यादब,पुरुष,47,2346
2,20,3,P022,धिरेन्द्र झा,पुरुष,50,345
2,20,3,P096,असर्फी झा,पुरुष,68,325
2,20,3,P000,उपेन्‍द्र मंडल,पुरुष,48,195
2,20,3,P074,गणेश झा,पुरुष,71,157
2,20,3,P005,हुसैन कवारी,पुरुष,46,93
2,20,3,P055,राम पृत मण्डल धानुक,पुरुष,51,33
2,20,3,P000,कलम कान्त झा,पुरुष,54,31
2,20,3,P000,लक्ष्मेश्वर साह,पुरुष,41,18
2,20,3,P000,अरुण कुमार यादव,पुरुष,40,17
2,20,3,P000,भोगेन्द्र साह तेलि,पुरुष,34,14
2,20,3,P000,तेज नारायण यादव,पुरुष,50,12
2,20,3,P000,सुर्य नाथ यादव,पुरुष,37,9
2,20,3,P000,भोला दास तत्मा,पुरुष,61,9
2,20,3,P000,संजय प्रसाद यादव,पुरुष,30,6
2,20,3,P000,निलम साह,महिला,38,6
2,20,3,P000,नन्दलाल साह सुडी,पुरुष,43,5
2,20,3,P000,विरेन्द्र कुमार मिश्र,पुरुष,46,4
2,20,3,P000,नागेश्‍वर साह,पुरुष,38,4
2,20,3,P000,राज कुमार दास,पुरुष,36,4
2,20,3,P000,राम बालक मिश्र,पुरुष,42,3
2,20,3,P000,मिनु झा,महिला,35,3
2,20,3,P000,शत्रुघ्न महतो,पुरुष,41,3
2,20,3,P000,सुरज कुमार मण्डल,पुरुष,25,2
2,20,3,P000,संतोष कुमार चौधरी,पुरुष,34,2
2,20,3,P000,रमण कुमार सिंह,पुरुष,40,0
2,20,4,P001,रघुबीर महासेठ,पुरुष,56,22532
2,20,4,P002,महेन्द्र यादव,पुरुष,55,19991
2,20,4,P006,महाजन यादव,पुरुष,61,19662
2,20,4,P112,काठी महतो,पुरुष,57,284
2,20,4,P022,कोशिला देवी तत्‍मा,महिला,60,152
2,20,4,P104,सत्यनारायण सिंह,पुरुष,36,106
2,20,4,P000,मनोज कुमार साह,पुरुष,49,101
2,20,4,P000,कृष्ण चन्द्र प्रसाद साह,पुरुष,55,98
2,20,4,P000,चन्द्र मोहन यादव,पुरुष,40,68
2,20,4,P000,प्रमोद कुमार साह व्‍याहुत सुडी,पुरुष,48,54
2,20,4,P000,राम नन्दन यादव,पुरुष,40,43
2,20,4,P000,राम मनोरथ मंडल,पुरुष,36,42
2,20,4,P000,राजकुमार यादव,पुरुष,42,37
2,20,4,P000,व्रम्‍हदेव यादव,पुरुष,59,37
2,20,4,P000,राम कुमार महतो कोइरी,पुरुष,41,37
2,20,4,P055,सुरेश साह,पुरुष,43,31
2,20,4,P000,विनोद कुमार यादव,पुरुष,37,26
2,20,4,P000,संजिव कुमार साह कलवार,पुरुष,39,23
2,20,4,P000,राम पुकार महतो,पुरुष,38,22
2,20,4,P000,चन्द्रिकशोर साह,पुरुष,49,21
2,20,4,P000,दिनेश कुमार यादव,पुरुष,42,21
2,20,4,P000,सकल किशोर पंजीयार,पुरुष,37,21
2,20,4,P000,जिवछ रोशन,पुरुष,61,18
2,20,4,P000,वकिल कुमार ठाकुर,पुरुष,36,18
2,20,4,P000,सुनिल दास कथबनिया,पुरुष,36,11
2,21,1,P003,गिरिराज  मणी  पोखरेल,पुरुष,60,23776
2,21,1,P006,लझ्मी महतो,पुरुष,53,19492
2,21,1,P002,सिताराम भण्‍डारी,पुरुष,70,9475
2,21,1,P096,रामपुनित ठाकुर लोहार,पुरुष,37,245
2,21,1,P055,गनेश वहादुर आले,पुरुष,46,239
2,21,1,P014,जोगिन्द्र साह सुरि,पुरुष,55,159
2,21,1,P116,लोक ध्‍वज बस्‍नेत,पुरुष,45,111
2,21,1,P000,राम एकवाल राय,पुरुष,45,107
2,21,1,P000,राम कुमारी देबि कोइरी,महिला,54,78
2,21,1,P000,रामचन्द्र महतो,पुरुष,30,41
2,21,1,P000,वैद्यनाथ भारती,पुरुष,52,36
2,21,1,P000,होम मणी अधिकारी,पुरुष,41,35
2,21,2,P029,शरत सिंह भण्डारी,पुरुष,63,30722
2,21,2,P002,किरण यादव,महिला,50,13974
2,21,2,P003,कासिम नदाफ,पुरुष,50,3732
2,21,2,P022,दिपक कुमार लाभ कायस्त,पुरुष,49,585
2,21,2,P096,राम बाबु यादव,पुरुष,49,410
2,21,2,P058,राम इश्‍पर यादव,पुरुष,34,364
2,21,2,P014,शिव सदा,पुरुष,44,134
2,21,2,P000,प्रविण कुमार लाभ,पुरुष,42,65
2,21,2,P092,राम विनय यादव,पुरुष,48,54
2,21,2,P116,मुकेश कुमार ठाकुर,पुरुष,42,26
2,21,2,P000,राज किशोर यादव,पुरुष,46,24
2,21,2,P000,सुनिल कुमार साह,पुरुष,26,22
2,21,2,P000,योगेन्द्र प्रसाद यादव,पुरुष,58,15
2,21,2,P000,पशुपती चौधरी,पुरुष,43,13
2,21,2,P000,रामरतन यादव,पुरुष,54,11
2,21,2,P000,मुकेश कुमार कर्ण,पुरुष,34,8
2,21,2,P000,बम शंकर प्रसाद सिंह,पुरुष,47,7
2,21,2,P000,सोगारथ यादव,पुरुष,48,5
2,21,3,P029,महन्थ ठाकुर,पुरुष,75,26845
2,21,3,P001,विजय कुमार चौधरी,पुरुष,52,8676
2,21,3,P000,चन्‍देश्‍वर झा,पुरुष,63,4020
2,21,3,P018,जोगिन्द्र महतो,पुरुष,65,1884
2,21,3,P104,युसुफ साफी,पुरुष,46,1241
2,21,3,P022,शुभ नारायण मंडल,पुरुष,66,991
2,21,3,P055,राम ईकवाल मण्‍डल,पुरुष,43,337
2,21,3,P113,मोहन मंडल,पुरुष,66,289
2,21,3,P000,महेन्द्र मुखिया,पुरुष,56,187
2,21,3,P000,सिकिन्द्र मण्डल,पुरुष,43,156
2,21,3,P000,प्रेमकुमार चौधरी,पुरुष,34,73
2,21,3,P000,शिव कुमार चौधरी,पुरुष,34,58
2,21,3,P000,रामा महतो,पुरुष,45,39
2,21,3,P000,शत्रोधन महतो,पुरुष,46,36
2,21,3,P000,गणेश प्रसाद साह सुडी,पुरुष,49,32
2,21,3,P000,रमेश पासवान,पुरुष,33,31
2,21,3,P000,राजीव कुमार मिश्र,पुरुष,38,26
2,21,3,P000,रवि कुमार झा,पुरुष,26,21
2,21,3,P000,रविशंकर प्रसाद,पुरुष,47,21
2,21,3,P000,विजय कुमार चौधरी,पुरुष,45,9
2,21,4,P006,सुरेन्‍द्र कुमार यादव,पुरुष,46,18353
2,21,4,P002,महेन्‍द्र कुमार राय,पुरुष,58,13025
2,21,4,P003,मो रजी हैदर,पुरुष,58,12945
2,21,4,P000,देवेन्द्र कुमार यादव,पुरुष,48,1647
2,21,4,P014,संजय कुमार शाह,पुरुष,45,1093
2,21,4,P022,राम दयाल साह,पुरुष,57,899
2,21,4,P018,बिश्‍वेन्द्र पासवान,पुरुष,56,800
2,21,4,P113,वीरेन्द्र कुमार यादव,पुरुष,44,478
2,21,4,P055,संजय मंडल,पुरुष,29,312
2,21,4,P000,राम बली मण्डल,पुरुष,38,289
2,21,4,P088,राम सोभित सदा,पुरुष,38,209
2,21,4,P000,बिश्‍वनाथ साह,पुरुष,46,147
2,21,4,P096,विकाउ ठाकुर लोहार,पुरुष,33,121
2,21,4,P000,मो. समीउल्लाह,पुरुष,42,71
2,21,4,P000,उमेश कुमार दास,पुरुष,32,60
2,21,4,P000,मो. रफी हैदर,पुरुष,34,46
2,21,4,P000,विजयेन्‍द्र कुमार यादव,पुरुष,40,33
2,21,4,P000,दिप नारायण मण्‍डल,पुरुष,31,32
2,21,4,P000,धर्मेन्दर कुमार यादव,पुरुष,28,22
2,22,1,P029,प्रमोद साह,पुरुष,38,22036
2,22,1,P001,ध्रब प्रसाद गौतम,पुरुष,57,21465
2,22,1,P002,शम्भु लाल श्रेष्ठ,पुरुष,55,20075
2,22,1,P014,शंकर प्रसाद चौधरी,पुरुष,48,457
2,22,1,P096,भिष्म कुमार राय यादव,पुरुष,26,285
2,22,1,P000,शिबेन्द्र के.सी.,पुरुष,47,236
2,22,1,P113,धर्मराज दाहाल,पुरुष,43,213
2,22,1,P000,पुनित लाल मंडल,पुरुष,61,123
2,22,1,P011,सन्तोष गौतम,पुरुष,33,114
2,22,1,P000,मो. अस्‍फाक अंसारी,पुरुष,53,47
2,22,1,P000,भेन्द्र बहादुर मैनाली,पुरुष,65,42
2,22,1,P000,नन्दी किशोर खडका,पुरुष,40,33
2,22,1,P000,विजय कुमार साह,पुरुष,31,28
2,22,1,P091,देव नारायण महतो,पुरुष,43,28
2,22,1,P000,माधव प्रसाद अधिकारी,पुरुष,38,16
2,22,1,P000,रिता कुमारी घिसिङ्ग,महिला,28,14
2,22,2,P029,महिन्द्र राय यादव,पुरुष,80,29191
2,22,2,P002,जंगीलाल राय,पुरुष,54,18976
2,22,2,P003,दिनेश राय,पुरुष,43,8037
2,22,2,P014,पुष्प रंजितकार,पुरुष,53,1449
2,22,2,P096,सुकमारी देवी,महिला,55,420
2,22,2,P104,सीताराम साह तेली,पुरुष,62,221
2,22,2,P113,सुरेश साह कानु,पुरुष,60,204
2,22,2,P058,मीरा (विन्द्रा) देवी झा,महिला,48,156
2,22,2,P000,राज कुमार पंडित,पुरुष,34,144
2,22,2,P000,जयप्रकाश नारायण सिंह यादब,पुरुष,62,122
2,22,2,P012,नविहसन मिया मुकेरी,पुरुष,56,100
2,22,2,P000,जवाहर लाल राय,पुरुष,33,93
2,22,2,P000,रघुनाथ राय,पुरुष,51,29
2,22,2,P000,विरेन्‍द्र कुमार सिंह,पुरुष,41,22
2,22,2,P000,रामचन्द्र भगत (भण्डारी),पुरुष,37,21
2,22,2,P055,रेणु शर्मा,महिला,47,20
2,22,2,P000,राजेन्द्र राय यादव,पुरुष,67,19
2,22,2,P000,एजाउल मिया मुकेरी,पुरुष,48,13
2,22,2,P000,दिनेश राय,पुरुष,27,10
2,22,2,P000,सुनिल चौधरी कल्वार,पुरुष,38,10
2,22,2,P000,विजय कुमार कर्ण,पुरुष,46,4
2,22,2,P000,शेख मकसुद,पुरुष,61,3
2,22,2,P000,राम विश्‍वास राय,पुरुष,48,3
2,22,2,P000,शेष होमैदुर रहमान,पुरुष,68,3
2,22,3,P003,रामेश्‍वर राय यादव,पुरुष,62,22367
2,22,3,P002,हरेश प्रसाद महतो,पुरुष,45,14929
2,22,3,P000,नरेन्द्र साह कलवार,पुरुष,45,12086
2,22,3,P006,अशोक कुमार सिंह,पुरुष,45,10834
2,22,3,P113,विदुर प्रसाद खरेल,पुरुष,50,1036
2,22,3,P014,दिप लाल महतो,पुरुष,28,534
2,22,3,P000,केदार खत्री,पुरुष,48,472
2,22,3,P096,उपेन्द्र राय यादव,पुरुष,29,341
2,22,3,P104,भुपनारायण राम दास,पुरुष,42,328
2,22,3,P000,पुर्ण माया,महिला,51,322
2,22,3,P000,दिलीप कुमार महतो,पुरुष,40,128
2,22,3,P115,सुरेश योञ्जन,पुरुष,37,81
2,22,3,P000,राम लोचन राय,पुरुष,42,54
2,22,3,P000,कुवेर बहादुर बुढाथोकी,पुरुष,34,51
2,22,3,P000,रामजी राय यादव,पुरुष,37,38
2,22,3,P000,सुनिता कुमारी,महिला,37,37
2,22,3,P000,संजिव कुमार यादब,पुरुष,27,28
2,22,3,P000,भुवन दाहाल,पुरुष,31,27
2,22,3,P000,नवराज राई,पुरुष,46,14
2,22,4,P002,अमरेश कुमार सिह,पुरुष,47,29675
2,22,4,P029,राकेश कुमार मिश्र,पुरुष,43,28136
2,22,4,P058,तेज नारायण यादव,पुरुष,58,468
2,22,4,P000,रामसोगारथ महतो,पुरुष,43,460
2,22,4,P014,मनोज कुमार यादव,पुरुष,35,213
2,22,4,P000,अनिल कुमार सिंह,पुरुष,52,146
2,22,4,P112,राम जलम राय,पुरुष,31,54
2,22,4,P000,कृष्नन्दन प्रसाद राय,पुरुष,40,51
2,22,4,P000,गनेश प्रसाद सिंह,पुरुष,61,45
2,22,4,P000,चन्द्र मोहन चौधरी,पुरुष,41,16
2,22,4,P000,राम कल्याण राय,पुरुष,38,14
2,22,4,P000,राजेश कुमार मिश्र,पुरुष,32,13
2,22,4,P000,विजय कुमार ठाकुर,पुरुष,35,11
2,22,4,P000,शिब शंकर सिह,पुरुष,27,6
2,22,4,P000,सोशिल कुमार सिंह,पुरुष,35,4
3,23,1,P002,मोहन आचार्य,पुरुष,40,14453
3,23,1,P001,जर्नादन ढकाल,पुरुष,45,10278
3,23,1,P000,कवि राज डंगोल,पुरुष,38,104
3,23,1,P017,नुर्पु ग्याम्जो तमाङ,पुरुष,39,44
3,23,1,P000,विरेन्द्र कुमार उप्रेती,पुरुष,39,15
3,23,1,P000,सिदर याङजेन लामा,महिला,49,14
3,23,1,P000,शिब बहादुर लामिछाने,पुरुष,62,14
3,23,1,P115,मोहन सिंह तामाङ,पुरुष,30,8
3,23,1,P000,बिजय कुमार पौडेल,पुरुष,32,8
3,23,1,P000,शर्मिला थापा क्षेत्री,महिला,31,3
3,23,1,P000,सुजन डंगोल,पुरुष,32,1
3,24,1,P001,भुमि प्रसाद त्रिपाठी,पुरुष,52,49121
3,24,1,P002,विश्व प्रसाद अर्याल,पुरुष,48,21968
3,24,1,P000,राजन मगर,पुरुष,30,2060
3,24,1,P092,दिपेश थापा,पुरुष,32,347
3,24,1,P014,राजु  नेपाल ,पुरुष,38,336
3,24,1,P096,अजय कुमार रिमाल,पुरुष,37,294
3,24,1,P000,विश्‍वनाथ ढकाल,पुरुष,58,27
3,24,1,P000,दिपक खतिवडा,पुरुष,34,17
3,24,2,P001,खेम प्रसाद लोहनी,पुरुष,58,36256
3,24,2,P002,दिलमान पाख्रिन,पुरुष,56,35616
3,24,2,P058,राम माया परियार,महिला,45,577
3,24,2,P096,टिका राम सुनार,पुरुष,41,346
3,24,2,P017,सन्तोष कुमार तमाङ्ग,पुरुष,26,138
3,24,2,P029,सिताराम दुवाडी,पुरुष,47,100
3,24,2,P000,रुद्र बहादुर गेलाङ मगर,पुरुष,44,70
3,24,2,P034,चन्द्रिका देवी लिम्बु,महिला,35,67
3,24,2,P000,राम बहादुर सिलवाल,पुरुष,54,37
3,24,2,P000,धन बहादुर तामाङ,पुरुष,26,26
3,24,2,P000,भरत ढुं‌गाना,पुरुष,40,10
3,25,1,P003,हित बहादुर तामाङ,पुरुष,54,36473
3,25,1,P002,डा.राम शरण महत,पुरुष,66,27920
3,25,1,P096,बिमल थापा,पुरुष,52,898
3,25,1,P017,प्रदिप तामाङ,पुरुष,31,178
3,25,1,P006,उत्तम अधिकारी,पुरुष,30,162
3,25,1,P016,कृष्‍ण प्रसाद लामीछाने,पुरुष,43,138
3,25,1,P000,एलिसा थापा,महिला,26,84
3,25,1,P000,रवि गुरुङ्ग,पुरुष,36,70
3,25,1,P000,कृष्ण बहादुर तमाङ,पुरुष,45,60
3,25,1,P012,कर्न बहादुर तामाङ,पुरुष,57,45
3,25,2,P001,नारायण प्रसाद खतिवडा,पुरुष,60,36892
3,25,2,P002,अर्जुन नरसिंह के.सी.,पुरुष,70,26335
3,25,2,P022,डिल बहादुर पुडासैनी,पुरुष,49,947
3,25,2,P014,धर्म बहादुर गुरुङ,पुरुष,51,252
3,25,2,P006,सिताराम तिमल्‍सीना,पुरुष,29,209
3,25,2,P092,पुरुषोत्तम अधिकारी,पुरुष,42,205
3,25,2,P017,चन्द्र तामाङ,पुरुष,28,121
3,25,2,P113,लक्ष्मी मुडभरी चौलागाई,महिला,38,96
3,26,1,P002,प्रकाश मान सिंह,पुरुष,61,10936
3,26,1,P092,रवीन्द्र मिश्र,पुरुष,52,10118
3,26,1,P003,अनिल कुमार शर्मा,पुरुष,35,5336
3,26,1,P022,उपेन्द्र राज शर्मा काफ्ले,पुरुष,65,315
3,26,1,P073,हरिबोल भट्टराई,पुरुष,70,196
3,26,1,P058,सुमन पौडेल,पुरुष,49,174
3,26,1,P014,नारायण प्रसाद ढकाल,पुरुष,46,117
3,26,1,P029,मोहन बहादुर बस्नेत,पुरुष,55,100
3,26,1,P006,सन्तोष शिलवाल,पुरुष,35,93
3,26,1,P113,कृष्‍ण भक्त मानन्धर,पुरुष,70,51
3,26,1,P023,पुष्प राज घिमिरे शर्मा,पुरुष,49,49
3,26,1,P011,कृष्ण श्‍वरी सुवाल (माक),महिला,49,47
3,26,1,P106,भोज राज श्रेष्ठ,पुरुष,62,39
3,26,1,P012,निर्मल कुमार थापा,पुरुष,63,33
3,26,1,P000,बद्रि प्रसाद चुदाल,पुरुष,31,18
3,26,1,P117,मणिन्द्र पुरुष उपाध्याय,पुरुष,32,17
3,26,1,P000,सुर्य लाल भन्‍डारी,पुरुष,29,14
3,26,1,P000,अनिल कुमार श्रेष्ठ,पुरुष,43,12
3,26,1,P000,अशोक उप्रेती,पुरुष,61,11
3,26,1,P000,शारदा श्रेष्‍ठ,महिला,47,3
3,26,1,P000,सुवर्ण कुमार श्रेष्‍ठ,पुरुष,60,2
3,26,1,P000,रोशन कार्की,पुरुष,29,1
3,26,2,P001,माधव कुमार नेपाल,पुरुष,64,27366
3,26,2,P002,दिपक प्रसाद कुईकेल,पुरुष,50,14903
3,26,2,P092,सूर्य राज आचार्य,पुरुष,54,7437
3,26,2,P000,राजन दाहाल,पुरुष,31,279
3,26,2,P058,रामबालक साह सडी,पुरुष,56,266
3,26,2,P096,श्रीहरी चापागाई,पुरुष,39,189
3,26,2,P014,गणेश प्रसाद सिंखडा,पुरुष,41,151
3,26,2,P006,शहरमान राई,पुरुष,66,134
3,26,2,P011,राज वीर डंगोल,पुरुष,44,79
3,26,2,P113,धन बहादुर पन्त,पुरुष,50,73
3,26,2,P111,गोविन्द विष्‍ट,पुरुष,33,64
3,26,2,P029,राधा कृष्ण कार्की,पुरुष,50,63
3,26,2,P012,राजेन्द्र शर्मा,पुरुष,42,60
3,26,2,P055,नारायण वहादुर थापा,पुरुष,64,36
3,26,2,P117,शोभिता घिमिरे,महिला,25,30
3,26,2,P100,गुणकेशरी गजुरेल,महिला,52,30
3,26,2,P115,प्रेम काजी श्रेष्ठ,पुरुष,57,24
3,26,2,P000,टप वहादुर थापा,पुरुष,63,20
3,26,2,P000,रमेश कुमार भट्टराई,पुरुष,46,15
3,26,2,P000,पुरुषोत्तम चौलागाई,पुरुष,32,10
3,26,2,P000,पदम बहादुर कुँवर,पुरुष,30,9
3,26,2,P111,रचना श्रेष्ठ,महिला,25,8
3,26,2,P000,नारायण शर्मा,पुरुष,27,7
3,26,2,P000,धिरेन्द्र राज प्रसाई,पुरुष,45,2
3,26,3,P001,कृष्‍ण बहादुर राई,पुरुष,48,19169
3,26,3,P002,अम्‍विका बस्‍नेत,महिला,68,14884
3,26,3,P092,सुमित्रा सिंह लामा,महिला,55,2205
3,26,3,P022,राज कुमार विष्ट,पुरुष,41,408
3,26,3,P006,मोहन कुमार विश्वकर्मा,पुरुष,43,192
3,26,3,P014,उद्धव बहादुर सुवेदी,पुरुष,55,129
3,26,3,P096,राजेन्द्र परियार,पुरुष,35,124
3,26,3,P113,ज्ञानु खतिवडा,महिला,29,108
3,26,3,P074,माया तामाङ्ग,महिला,56,101
3,26,3,P111,स्मिता खत्री क्षेत्री,महिला,33,70
3,26,3,P011,मदन श्रेष्‍ठ,पुरुष,48,55
3,26,3,P012,श्रीराम पुडासैनी,पुरुष,41,25
3,26,3,P017,कृष्ण काजी श्रेष्‍ठ,पुरुष,58,14
3,26,3,P117,गीता दाहाल,महिला,39,11
3,26,3,P000,पान माया कार्की पौडेल,महिला,54,9
3,26,3,P000,ज्ञानु लामा तामाङ,महिला,46,8
3,26,3,P000,विन्दु मगर,महिला,50,5
3,26,4,P002,गगन कुमार थापा,पुरुष,41,21558
3,26,4,P001,राजन भट्टराई,पुरुष,49,18140
3,26,4,P092,सुबुना बस्तेन,महिला,25,3040
3,26,4,P022,गोवर्धन खड्का,पुरुष,38,154
3,26,4,P014,तुलसी राम शिवाकोटी,पुरुष,59,133
3,26,4,P006,यम बहादुर पयाङ्गु,पुरुष,56,112
3,26,4,P096,केशर बहादुर खडका,पुरुष,60,88
3,26,4,P029,हरि शरण आचार्य,पुरुष,51,63
3,26,4,P011,कृष्‍ण मान श्रेष्‍ठ,पुरुष,46,48
3,26,4,P106,वीर बहादुर श्रेष्ठ,पुरुष,49,43
3,26,4,P104,सोनाम सि तामाङग,पुरुष,36,38
3,26,4,P055,चेत बहादुर आले,पुरुष,42,28
3,26,4,P117,दिप विक्रम विष्‍ट,पुरुष,28,20
3,26,4,P000,नवराज थापा,पुरुष,40,18
3,26,4,P000,हरि पराजुलि,पुरुष,31,11
3,26,4,P000,मुस्कान पौडेल,पुरुष,49,10
3,26,4,P000,मनोज कुमार दंगाल,पुरुष,32,9
3,26,4,P000,आशिष श्रेष्‍ठ,पुरुष,31,8
3,26,4,P033,देवी प्रसाद आचार्य,पुरुष,71,6
3,26,4,P000,माधव के.सी.,पुरुष,59,6
3,26,4,P000,रविन्द्र देव ढकाल,पुरुष,40,2
3,26,5,P001,इश्वर पोखरेल,पुरुष,63,23029
3,26,5,P002,प्रकाश शरण महत,पुरुष,58,13169
3,26,5,P092,उज्वल बहादुर थापा,पुरुष,40,6853
3,26,5,P011,विर बहादुर डंगोल,पुरुष,59,636
3,26,5,P014,शारदा मल्ल राजभण्डारी,महिला,57,241
3,26,5,P022,दिपक पुन मगर,पुरुष,26,147
3,26,5,P006,लक्ष्मी राई,महिला,50,124
3,26,5,P096,बिजय थापा,पुरुष,50,121
3,26,5,P113,भरत बहादुर बुर्जा मगर,पुरुष,59,66
3,26,5,P012,छवि बहादुर खनाल,पुरुष,47,58
3,26,5,P106,नारायण नेपाली,पुरुष,46,56
3,26,5,P029,भानु कुमार खड्का,पुरुष,52,56
3,26,5,P074,गोविन्द बोहरा,पुरुष,40,53
3,26,5,P102,किरण कुमार शर्मा पौडेल,पुरुष,60,37
3,26,5,P000,जय बहादुर खत्री,पुरुष,63,20
3,26,5,P000,इन्दिरा अर्याल,महिला,57,12
3,26,5,P117,करमविर बस्नेत,पुरुष,29,11
3,26,5,P000,रमा विष्‍ट,महिला,52,10
3,26,5,P000,गीता भट्टराई,महिला,53,8
3,26,5,P000,भरत कुमार राई,पुरुष,32,3
3,26,6,P002,भिमसेन दास प्रधान,पुरुष,64,16785
3,26,6,P003,झक्कु प्रसाद सुवेदी,पुरुष,55,15485
3,26,6,P092,रमेश चिलुवाल,पुरुष,45,4225
3,26,6,P000,शैलेस राज श्रेष्‍ठ,पुरुष,51,791
3,26,6,P011,सनक मान महर्जन,पुरुष,51,541
3,26,6,P014,मान वहादुर महर्जन,पुरुष,48,431
3,26,6,P096,रविन थापा,पुरुष,25,333
3,26,6,P006,बिष्णु बस्नेत,पुरुष,36,266
3,26,6,P113,खगेन्द्र छन्त्याल,पुरुष,49,138
3,26,6,P073,महेश मान सिंह डंगोल,पुरुष,58,91
3,26,6,P012,अशोक विक्रम जि सी,पुरुष,46,65
3,26,6,P000,बल बहादुर के.सी,पुरुष,59,36
3,26,6,P000,पुन्यवती जोशी,महिला,30,29
3,26,6,P000,सुविन्द्र बस्नेत,पुरुष,44,27
3,26,6,P031,सिद्धार्थ अधिकारी,पुरुष,49,25
3,26,7,P001,राम बिर मानन्धर,पुरुष,54,18102
3,26,7,P005,विक्रम बहादुर थापा,पुरुष,64,10079
3,26,7,P092,अनुपा श्रेष्ठ,महिला,43,5376
3,26,7,P006,ज्ञानेन्‍द्र मोहन श्रेष्‍ठ,पुरुष,48,1781
3,26,7,P014,ईश्‍वर रिजाल,पुरुष,39,728
3,26,7,P022,कुमार खाकी श्रेष्ठ,पुरुष,46,362
