district_id,party_id,election_year,vote_share,vote_share_lag,vote_share_change,is_new_party,Absent rate within country 2078,Absent rate abroad 2078,Literacy Rate 2078,Primary Education % 2078,Lower Secondary % 2078,Upper Secondary % 2078,SLC or SEE % 2078,Intermediate & equivalent % 2078,Graduate & equivalent % 2078,Post graduate equivalent & above % 2078,IS_ALTERNATIVE_FORCE?,GenZ_and_Youth_Favored?,Was_Part_Of_Ousted_Government?,IS_Major?,Facebook_Presence (In Thousands),Top_leader_fb (in Thousands),age_18-29_ratio,age_30-39_ratio,age_40-49_ratio,age_50-59_ratio,age_60-69_ratio,age_70+_ratio,female_ratio,valid_turnout,valid_turnout_lag,facebook_log,leader_following_log
19,P023,2079,0.003523328841089,0.0306308031013688,-0.0271074742602798,0,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P024,2079,0.0396374494622519,0.0,0.0396374494622519,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P026,2079,0.0229016374670788,0.0,0.0229016374670788,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P031,2079,0.0088083221027226,0.0,0.0088083221027226,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P033,2079,0.0695857446115089,0.1043361730640375,-0.0347504284525286,0,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P034,2079,0.0096891543129949,0.0028716377907533,0.0068175165222416,0,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P036,2079,0.016735811995173,0.0306308031013688,-0.0138949911061958,0,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P039,2079,0.0220208052568066,0.0143581889537666,0.00766261630304,0,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P041,2079,0.0378757850417074,0.0,0.0378757850417074,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P045,2079,0.033471623990346,0.0,0.033471623990346,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
